,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,0.9875,1.0,0.975,1.0,0.975,0.975,1.0,1.0,1.0,1.0,0.95,0.016770509831248438,0.003937172889709473,0.02964909076690674,0.0014034509658813477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+Cov+kNN,gaussians
1,,2,0.98,1.0,1.0,0.975,0.95,0.975,0.975,0.95,1.0,1.0,0.975,0.018708286933869726,0.007874345779418946,0.05929818153381348,0.002709031105041504,0.9952777777777778,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9944444444444445,0.9944444444444445,1.0,0.9972222222222222,0.002169513798862952,stand+Cov+kNN,gaussians
2,,4,0.99,1.0,1.0,1.0,1.0,0.975,1.0,0.95,1.0,1.0,0.975,0.016583123951777013,0.011811518669128418,0.08894727230072022,0.004004526138305664,0.9908333333333333,0.9944444444444445,0.9888888888888889,0.9888888888888889,0.9861111111111112,0.9972222222222222,0.9888888888888889,0.9944444444444445,0.9888888888888889,0.9888888888888889,0.9916666666666667,0.003298428357510521,stand+Cov+kNN,gaussians
3,,8,0.9925,1.0,1.0,1.0,1.0,0.975,0.975,0.975,1.0,1.0,1.0,0.01145643923738961,0.01574869155883789,0.11859636306762696,0.005302119255065918,0.9947222222222222,0.9944444444444445,0.9944444444444445,0.9916666666666667,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.0014958791130929125,stand+Cov+kNN,gaussians
4,,16,0.9925,1.0,1.0,1.0,1.0,0.95,1.0,0.975,1.0,1.0,1.0,0.01600781059358214,0.019685864448547363,0.1482454538345337,0.006596612930297852,0.9944444444444445,0.9916666666666667,0.9944444444444445,0.9916666666666667,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9972222222222222,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.0017568209223157599,stand+Cov+kNN,gaussians
5,,32,0.9875,1.0,1.0,1.0,1.0,0.975,0.975,0.95,1.0,0.975,1.0,0.016770509831248438,0.023623037338256835,0.17789454460144044,0.00789177417755127,0.9863888888888889,0.9833333333333333,0.9833333333333333,0.9805555555555555,0.9833333333333333,0.9861111111111112,0.9861111111111112,0.9916666666666667,0.9888888888888889,0.9916666666666667,0.9888888888888889,0.0036111111111111443,stand+Cov+kNN,gaussians
6,,64,0.9775,1.0,1.0,1.0,1.0,0.95,0.95,0.925,1.0,0.975,0.975,0.026100766272276376,0.027560210227966307,0.20754363536834716,0.009183073043823242,0.9738888888888889,0.9694444444444444,0.9722222222222222,0.9694444444444444,0.9666666666666667,0.9805555555555555,0.9722222222222222,0.9777777777777777,0.9777777777777777,0.9722222222222222,0.9805555555555555,0.004681194318431294,stand+Cov+kNN,gaussians
7,,128,0.955,0.975,1.0,0.975,0.925,0.925,0.925,0.975,0.975,0.975,0.9,0.031224989991991966,0.03149738311767578,0.2371927261352539,0.010475683212280273,0.9575,0.9527777777777777,0.95,0.9527777777777777,0.9527777777777777,0.9722222222222222,0.9583333333333334,0.9555555555555556,0.9583333333333334,0.9583333333333334,0.9638888888888889,0.0062175081348887365,stand+Cov+kNN,gaussians
