,error,jdepur__f__sig,jdepur__s__n_gen,jdepur__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.5,25,full,1,0.7044270833333334,0.6883116883116883,0.7368421052631579,0.6753246753246753,0.7532467532467533,0.7272727272727273,0.6753246753246753,0.7142857142857143,0.7012987012987013,0.7402597402597403,0.631578947368421,0.03550690854677776,0.0028184175491333006,331.9842099905014,0.0008316278457641601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
1,,0.5,25,diagonal,1,0.6666666666666666,0.7402597402597403,0.618421052631579,0.6363636363636364,0.6623376623376623,0.5714285714285714,0.6103896103896104,0.7272727272727273,0.7662337662337663,0.7532467532467533,0.5789473684210527,0.07049480286120512,0.005636835098266601,368.8743321657181,0.0015528202056884766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
2,,0.5,100,full,1,0.67578125,0.6493506493506493,0.6973684210526315,0.6493506493506493,0.6753246753246753,0.7142857142857143,0.6493506493506493,0.7532467532467533,0.6103896103896104,0.7142857142857143,0.6447368421052632,0.04094857309313997,0.008455252647399903,1702.3059064388276,0.0022727251052856445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
3,,0.5,100,diagonal,1,0.66796875,0.6753246753246753,0.7105263157894737,0.6363636363636364,0.6883116883116883,0.6233766233766234,0.6753246753246753,0.6753246753246753,0.6233766233766234,0.7142857142857143,0.6578947368421053,0.030999739198229126,0.011273670196533202,1840.672425842285,0.0029940366744995116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
4,,1.0,25,full,1,0.6640625,0.6363636363636364,0.6578947368421053,0.7012987012987013,0.6363636363636364,0.6233766233766234,0.6233766233766234,0.7012987012987013,0.6883116883116883,0.7272727272727273,0.6447368421052632,0.035515168506558586,0.014092087745666504,2167.011433172226,0.0037292718887329103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
5,,1.0,25,diagonal,1,0.66015625,0.6623376623376623,0.6973684210526315,0.5844155844155844,0.6103896103896104,0.6493506493506493,0.6103896103896104,0.7272727272727273,0.7012987012987013,0.7662337662337663,0.5921052631578947,0.058546591309438255,0.016910505294799805,2201.139692044258,0.004456377029418946,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
6,,1.0,100,full,1,0.640625,0.7662337662337663,0.5921052631578947,0.5844155844155844,0.6363636363636364,0.6363636363636364,0.6103896103896104,0.7532467532467533,0.5974025974025974,0.6883116883116883,0.5394736842105263,0.0702130964521742,0.019728922843933107,3498.5503833770754,0.005179119110107422,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
7,,1.0,100,diagonal,1,0.6536458333333334,0.7402597402597403,0.6973684210526315,0.7142857142857143,0.6623376623376623,0.6233766233766234,0.5194805194805194,0.6103896103896104,0.7012987012987013,0.7402597402597403,0.5263157894736842,0.07742068251337923,0.022547340393066405,3627.4810168504714,0.0059107780456542965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
8,,10.0,25,full,1,0.6901041666666666,0.6753246753246753,0.618421052631579,0.7142857142857143,0.7532467532467533,0.6363636363636364,0.6623376623376623,0.7272727272727273,0.6883116883116883,0.7272727272727273,0.6973684210526315,0.040505030825041206,0.025365757942199706,3968.527651143074,0.006630253791809082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
9,,10.0,25,diagonal,1,0.6692708333333334,0.7142857142857143,0.6578947368421053,0.6363636363636364,0.6493506493506493,0.6753246753246753,0.6233766233766234,0.7012987012987013,0.7012987012987013,0.7402597402597403,0.5921052631578947,0.043386364777495696,0.028184175491333008,4005.8302768230437,0.007356071472167968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
10,,10.0,100,full,1,0.6705729166666666,0.6883116883116883,0.6842105263157895,0.5584415584415584,0.7272727272727273,0.6363636363636364,0.7012987012987013,0.6883116883116883,0.6753246753246753,0.6883116883116883,0.6578947368421053,0.0438360018867176,0.03100259304046631,5223.78791205883,0.008090662956237792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEPur+kNN,pima-indians-diabetes
