,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,25,full,1,0.6927083333333334,0.7012987012987013,0.6842105263157895,0.5844155844155844,0.7532467532467533,0.7012987012987013,0.7012987012987013,0.6493506493506493,0.7532467532467533,0.7792207792207793,0.618421052631579,0.0585093946012104,0.004900693893432617,118.8342452287674,0.0018557071685791015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,pima-indians
1,,25,diagonal,1,0.703125,0.7142857142857143,0.7631578947368421,0.6493506493506493,0.7012987012987013,0.6753246753246753,0.6883116883116883,0.7532467532467533,0.7532467532467533,0.7012987012987013,0.631578947368421,0.04214542618040704,0.009801387786865234,132.08373696804045,0.003576517105102539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,pima-indians
2,,100,full,1,0.6796875,0.7012987012987013,0.6973684210526315,0.6753246753246753,0.6493506493506493,0.7402597402597403,0.6753246753246753,0.6753246753246753,0.7012987012987013,0.6753246753246753,0.6052631578947368,0.03383945797141406,0.014702081680297852,554.5460014104843,0.005275750160217285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,pima-indians
3,,100,diagonal,1,0.6966145833333334,0.7792207792207793,0.6842105263157895,0.6363636363636364,0.6753246753246753,0.6493506493506493,0.6493506493506493,0.7142857142857143,0.8051948051948052,0.7402597402597403,0.631578947368421,0.05810783587958206,0.01960277557373047,606.6128049373626,0.006996846199035645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDE+kNN,pima-indians
4,,25,full,2,0.7109375,0.7272727272727273,0.6842105263157895,0.6883116883116883,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.6623376623376623,0.7532467532467533,0.8181818181818182,0.631578947368421,0.04880062062138181,0.024503469467163086,725.4470501661301,0.008628940582275391,0.8460648148148148,0.8379160636758322,0.8540462427745664,0.8509406657018813,0.85383502170767,0.85383502170767,0.8480463096960926,0.8437047756874095,0.8408104196816208,0.8393632416787264,0.838150289017341,0.00647523795354009,stand+JDE+kNN,pima-indians
5,,25,diagonal,2,0.6979166666666666,0.7532467532467533,0.6842105263157895,0.6363636363636364,0.6623376623376623,0.7272727272727273,0.6753246753246753,0.7142857142857143,0.7532467532467533,0.7012987012987013,0.6710526315789473,0.03706554356737435,0.029404163360595703,738.6965419054031,0.010245990753173829,0.8440393518518519,0.8393632416787264,0.8598265895953757,0.8422575976845152,0.8263386396526773,0.8408104196816208,0.8465991316931982,0.8581765557163531,0.8306801736613604,0.8408104196816208,0.8554913294797688,0.010604117276686184,stand+JDE+kNN,pima-indians
6,,100,full,2,0.69140625,0.7532467532467533,0.75,0.6623376623376623,0.6103896103896104,0.7662337662337663,0.6883116883116883,0.6883116883116883,0.7142857142857143,0.6623376623376623,0.618421052631579,0.05194203701191951,0.03430485725402832,1161.158806347847,0.011880803108215331,0.8483796296296297,0.85383502170767,0.846820809248555,0.8712011577424024,0.8596237337192475,0.8523878437047757,0.8205499276410999,0.8437047756874095,0.8408104196816208,0.8408104196816208,0.8540462427745664,0.012800593648671098,stand+JDE+kNN,pima-indians
7,,100,diagonal,2,0.7018229166666666,0.7272727272727273,0.7105263157894737,0.6363636363636364,0.6883116883116883,0.7012987012987013,0.7402597402597403,0.6883116883116883,0.7272727272727273,0.7142857142857143,0.6842105263157895,0.02822116107912056,0.03920555114746094,1213.2256098747253,0.013499164581298828,0.8360821759259259,0.8437047756874095,0.8453757225433526,0.8364688856729378,0.829232995658466,0.8393632416787264,0.8306801736613604,0.8321273516642547,0.8263386396526773,0.8364688856729378,0.8410404624277457,0.006056344710564167,stand+JDE+kNN,pima-indians
8,,25,full,4,0.71484375,0.7662337662337663,0.6447368421052632,0.6233766233766234,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.7272727272727273,0.7402597402597403,0.7532467532467533,0.6710526315789473,0.04802574957503641,0.044106245040893555,1332.0598551034927,0.015126347541809082,0.8162615740740741,0.8234442836468886,0.8164739884393064,0.8075253256150506,0.8176555716353111,0.8176555716353111,0.8205499276410999,0.8017366136034733,0.8176555716353111,0.8118668596237337,0.8280346820809249,0.0072185328949430924,stand+JDE+kNN,pima-indians
9,,25,diagonal,4,0.7356770833333334,0.7662337662337663,0.7236842105263158,0.7012987012987013,0.7532467532467533,0.7792207792207793,0.7142857142857143,0.7012987012987013,0.8311688311688312,0.6883116883116883,0.6973684210526315,0.04351239946618938,0.04900693893432617,1345.3093468427658,0.016741466522216798,0.8090277777777778,0.7973950795947902,0.8092485549132948,0.7988422575976846,0.8234442836468886,0.8060781476121563,0.8118668596237337,0.8176555716353111,0.7901591895803184,0.804630969609262,0.8309248554913294,0.011802482178077759,stand+JDE+kNN,pima-indians
