,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.01,50,40,1,0.949928469241774,0.9436619718309859,0.9565217391304348,0.9142857142857143,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.023240699783143207,0.003852438926696777,0.3975121259689331,0.0020559072494506837,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
1,,0.01,50,80,1,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.02017598774784134,0.007704877853393554,0.698703408241272,0.0038676023483276366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
2,,0.01,50,160,1,0.9556509298998569,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.017439379079855422,0.011557316780090332,1.1198400259017944,0.0056307315826416016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
3,,0.01,50,320,1,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019323050943625304,0.015409755706787109,1.890479826927185,0.007398629188537597,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
4,,0.01,250,40,1,0.9542203147353362,0.9295774647887324,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.02091379549453519,0.019262194633483887,2.0569921255111696,0.009171104431152344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
5,,0.01,250,80,1,0.9527896995708155,0.9436619718309859,0.9420289855072463,0.9142857142857143,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.02305016927839363,0.023114633560180665,2.2713146448135375,0.010895156860351562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
6,,0.01,250,160,1,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.927536231884058,0.01718002384553889,0.026967072486877443,2.565882158279419,0.012660646438598632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
7,,0.01,250,320,1,0.9513590844062947,0.9577464788732394,0.9565217391304348,0.9142857142857143,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.021416792653030578,0.030819511413574217,3.2470449447631835,0.014439535140991212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
8,,0.01,500,40,1,0.9570815450643777,0.9436619718309859,0.9420289855072463,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.019172411855395567,0.034671950340271,3.4174531936645507,0.0161665678024292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
9,,0.01,500,80,1,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.019265656511665993,0.03852438926696777,3.6387030363082884,0.0178814172744751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
10,,0.01,500,160,1,0.9542203147353362,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.01777520486335261,0.04237682819366455,4.067419385910034,0.019570159912109374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
11,,0.01,500,320,1,0.9513590844062947,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.01947310908226262,0.04622926712036133,4.779253339767456,0.021280074119567872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
12,,0.01,1000,40,1,0.9556509298998569,0.971830985915493,0.9420289855072463,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.021695072089882028,0.050081706047058104,4.916506600379944,0.023004317283630372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
13,,0.01,1000,80,1,0.9513590844062947,0.9295774647887324,0.927536231884058,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9565217391304348,0.023204346366483646,0.053934144973754886,5.126889777183533,0.024707627296447755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
14,,0.01,1000,160,1,0.9556509298998569,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.01737231035560853,0.05778658390045166,5.503443861007691,0.026465392112731932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
15,,0.01,1000,320,1,0.9556509298998569,0.9295774647887324,0.9420289855072463,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.019555343027587928,0.061639022827148435,6.193649387359619,0.028237390518188476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
16,,0.1,50,40,1,0.9599427753934192,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.016602453890196926,0.06549146175384521,6.362739610671997,0.029999303817749023,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
17,,0.1,50,80,1,0.9585121602288984,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.018482455312984102,0.069343900680542,6.818414306640625,0.03105936050415039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
18,,0.1,50,160,1,0.9585121602288984,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9285714285714286,1.0,0.9420289855072463,0.020747482562206886,0.07319633960723877,7.809016251564026,0.031833767890930176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,ITML+kNN,breast-cancer
