,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,50,90,0.776,0.8253968253968254,0.6666666666666666,0.8095238095238095,0.8412698412698413,0.7619047619047619,0.8253968253968254,0.8095238095238095,0.746031746031746,0.7777777777777778,0.6885245901639344,0.05664558297564911,0.004167723655700684,0.1183002233505249,0.0007406949996948242,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
1,,1,50,180,0.7776,0.7619047619047619,0.7,0.7619047619047619,0.8095238095238095,0.8095238095238095,0.8253968253968254,0.7936507936507936,0.7777777777777778,0.7619047619047619,0.7704918032786885,0.033749408800985696,0.008335447311401368,0.22348060607910156,0.0014271020889282226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
2,,1,50,360,0.7776,0.8095238095238095,0.7,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8253968253968254,0.7619047619047619,0.746031746031746,0.7777777777777778,0.7213114754098361,0.0409769866075054,0.01250317096710205,0.4282318115234375,0.0021175384521484376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
3,,1,50,720,0.7952,0.7777777777777778,0.75,0.7936507936507936,0.8412698412698413,0.7777777777777778,0.8253968253968254,0.7936507936507936,0.8253968253968254,0.746031746031746,0.819672131147541,0.031011687703444576,0.016670894622802735,0.6141237258911133,0.0028008460998535157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
4,,1,250,90,0.7744,0.8095238095238095,0.6833333333333333,0.8095238095238095,0.7936507936507936,0.746031746031746,0.8253968253968254,0.7936507936507936,0.7619047619047619,0.7142857142857143,0.8032786885245902,0.04416988729484518,0.020838618278503418,0.680272102355957,0.003484082221984863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
5,,1,250,180,0.776,0.7619047619047619,0.7166666666666667,0.8253968253968254,0.8095238095238095,0.7936507936507936,0.7619047619047619,0.7936507936507936,0.8253968253968254,0.746031746031746,0.7213114754098361,0.03798905852682547,0.0250063419342041,0.7425621509552002,0.004167628288269043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
6,,1,250,360,0.776,0.8253968253968254,0.7166666666666667,0.7936507936507936,0.8095238095238095,0.7777777777777778,0.8095238095238095,0.7777777777777778,0.746031746031746,0.7777777777777778,0.7213114754098361,0.03523643655976808,0.029174065589904784,0.8033482789993286,0.00484762191772461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
7,,1,250,720,0.784,0.8253968253968254,0.7166666666666667,0.8095238095238095,0.7777777777777778,0.7777777777777778,0.8095238095238095,0.8095238095238095,0.7936507936507936,0.7301587301587301,0.7868852459016393,0.03358374043806887,0.03334178924560547,0.9538788080215455,0.00553746223449707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
8,,1,500,90,0.792,0.8412698412698413,0.7833333333333333,0.7936507936507936,0.8253968253968254,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7301587301587301,0.7936507936507936,0.819672131147541,0.029699005325377666,0.03750951290130615,0.9884161233901978,0.0062209367752075195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
9,,1,500,180,0.7856,0.8253968253968254,0.7,0.7619047619047619,0.8253968253968254,0.7777777777777778,0.8253968253968254,0.8095238095238095,0.7936507936507936,0.8412698412698413,0.6885245901639344,0.05084897259742578,0.041677236557006836,1.0347526311874389,0.007227563858032226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
10,,1,500,360,0.7856,0.8253968253968254,0.7,0.7936507936507936,0.7777777777777778,0.7936507936507936,0.8253968253968254,0.7936507936507936,0.7936507936507936,0.7777777777777778,0.7704918032786885,0.03332079248815506,0.04584496021270752,1.1048997163772583,0.008695626258850097,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LSML+kNN,balance-scale
