,error,knn__n_neighbors,lmnn__k,lmnn__learn_rate,lmnn__max_iter,lmnn__regularization,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,1e-07,50,0.1,0.7921348314606742,0.8947368421052632,0.875,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.7222222222222222,0.7222222222222222,0.8235294117647058,0.08508391045783913,0.002620077133178711,0.6273476362228394,0.0006314516067504883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
1,,1,1,1e-07,50,0.5,0.7921348314606742,0.8947368421052632,0.875,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.8235294117647058,0.09205346120614995,0.005240154266357422,0.9404471635818481,0.0012064456939697265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
2,,1,1,1e-07,50,0.9,0.7865168539325843,0.8947368421052632,0.875,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.6111111111111112,0.7222222222222222,0.6111111111111112,0.8235294117647058,0.10377295849926482,0.007860231399536132,1.231651782989502,0.0017740249633789063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
3,,1,1,1e-07,250,0.1,0.9101123595505618,0.9473684210526315,1.0,0.9444444444444444,0.9444444444444444,0.7222222222222222,0.9444444444444444,0.8888888888888888,1.0,0.7777777777777778,0.9411764705882353,0.08677841107346915,0.010480308532714843,2.739140582084656,0.0023307085037231447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
4,,1,1,1e-07,250,0.5,0.9157303370786517,0.9473684210526315,1.0,0.9444444444444444,1.0,0.7777777777777778,0.9444444444444444,0.8333333333333334,1.0,0.7777777777777778,0.9411764705882353,0.0833333972337264,0.013100385665893555,4.180194735527039,0.002880716323852539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
5,,1,1,1e-07,250,0.9,0.9382022471910112,1.0,1.0,0.9444444444444444,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9411764705882353,0.04611897349625653,0.015720462799072264,5.557148742675781,0.003434109687805176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
6,,1,1,1e-07,500,0.1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.9444444444444444,0.9411764705882353,0.04305547117084885,0.018340539932250977,8.298934936523438,0.003979992866516113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
7,,1,1,1e-07,500,0.5,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.04305547117084885,0.020960617065429687,11.116682863235473,0.00453333854675293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
8,,1,1,1e-07,500,0.9,0.9382022471910112,0.9473684210526315,1.0,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.046938623024857594,0.0235806941986084,14.066719818115235,0.0050835847854614254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
9,,1,1,1e-07,1000,0.1,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.9444444444444444,0.9411764705882353,0.04305547117084885,0.02620077133178711,19.952647733688355,0.005622673034667969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
10,,1,1,1e-07,1000,0.5,0.9438202247191011,0.9473684210526315,1.0,0.9444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,1.0,0.8888888888888888,0.9411764705882353,0.04305547117084885,0.02882084846496582,25.711668515205382,0.006161952018737793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
11,,1,1,1e-07,1000,0.9,0.9325842696629213,0.9473684210526315,0.9375,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8823529411764706,0.042265742377255285,0.03144092559814453,31.598375749588012,0.0067203760147094725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
12,,1,2,1e-07,50,0.1,0.8764044943820225,0.8947368421052632,0.9375,0.9444444444444444,0.9444444444444444,0.6666666666666666,0.9444444444444444,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8823529411764706,0.0811447897524581,0.034061002731323245,32.20172154903412,0.007279801368713379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
13,,1,2,1e-07,50,0.5,0.8707865168539326,0.8947368421052632,0.875,0.9444444444444444,0.9444444444444444,0.6666666666666666,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8823529411764706,0.07861279207302868,0.036681079864501955,32.795122504234314,0.007838296890258788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
14,,1,2,1e-07,50,0.9,0.8595505617977528,0.8947368421052632,0.875,1.0,0.8888888888888888,0.6666666666666666,0.9444444444444444,0.8333333333333334,0.7777777777777778,0.8333333333333334,0.8823529411764706,0.08663488151250931,0.039301156997680664,33.45664567947388,0.008396768569946289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
15,,1,2,1e-07,250,0.1,0.9269662921348315,1.0,1.0,1.0,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.8823529411764706,0.0708788799747037,0.041921234130859374,36.250653219223025,0.008934235572814942,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
16,,1,2,1e-07,250,0.5,0.9550561797752809,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.9444444444444444,0.8888888888888888,0.9411764705882353,0.0485170314967005,0.04454131126403808,39.013308668136595,0.009470248222351074,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LMNN+kNN,wine
