,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,Cascading:singular matrix,1,50,1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.007181501388549805,0.22399613857269288,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
1,Cascading:singular matrix,1,50,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01436300277709961,0.4584302186965942,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
2,Cascading:singular matrix,1,50,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.021544504165649413,0.8064632892608643,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
3,Cascading:singular matrix,1,50,8000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02872600555419922,1.501363492012024,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
4,Cascading:singular matrix,1,250,1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.03590750694274902,1.6828393936157227,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
5,Cascading:singular matrix,1,250,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.04308900833129883,1.8792056083679198,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
6,Cascading:singular matrix,1,250,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05027050971984863,2.2455106019973754,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
7,Cascading:singular matrix,1,250,8000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05745201110839844,3.028969240188599,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
8,Cascading:singular matrix,1,500,1000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.06463351249694824,3.151873540878296,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
9,Cascading:singular matrix,1,500,2000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07181501388549805,3.363389587402344,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
10,Cascading:singular matrix,1,500,4000,0,0,0,0,0,0,0,0,0,0,0,0.0,0.07899651527404786,3.730941128730774,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,LSML+kNN,digits10
