,error,jde__s__n_gen,jde__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,25,diagonal,1,0.8365384615384616,1.0,0.7,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8095238095238095,0.8,0.85,0.0930586945691838,0.003244757652282715,214.2505023241043,0.0007431507110595703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,sonar
1,,100,diagonal,1,0.8365384615384616,0.8636363636363636,0.8,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.9523809523809523,0.8571428571428571,0.8,0.95,0.10083590447450412,0.00648951530456543,982.0899558067322,0.0014016151428222657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDE+kNN,sonar
2,,25,diagonal,2,0.7980769230769231,0.8181818181818182,0.7,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.7142857142857143,0.7619047619047619,0.8571428571428571,0.85,0.9,0.0769231576684075,0.009734272956848145,1196.3404581308364,0.0020436525344848635,0.9006410256410257,0.8978494623655914,0.9042553191489362,0.9037433155080213,0.9251336898395722,0.9037433155080213,0.9197860962566845,0.9144385026737968,0.8823529411764706,0.8829787234042553,0.8723404255319149,0.016261086969593247,JDE+kNN,sonar
3,,100,diagonal,2,0.8173076923076923,0.8636363636363636,0.7,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.9047619047619048,0.85,1.0,0.10325698307566261,0.01297903060913086,1964.1799116134644,0.002683138847351074,0.8963675213675214,0.9032258064516129,0.9042553191489362,0.8823529411764706,0.9197860962566845,0.9197860962566845,0.8877005347593583,0.9144385026737968,0.893048128342246,0.8670212765957447,0.8723404255319149,0.01803804911674209,JDE+kNN,sonar
4,,25,diagonal,4,0.8269230769230769,0.8636363636363636,0.75,0.9047619047619048,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8095238095238095,0.8571428571428571,0.9,0.9,0.07176886342236853,0.016223788261413574,2178.4304139375686,0.0033227205276489258,0.8557692307692307,0.8387096774193549,0.8936170212765957,0.8823529411764706,0.8556149732620321,0.8823529411764706,0.8556149732620321,0.8342245989304813,0.8663101604278075,0.8138297872340425,0.8351063829787234,0.024285944305785553,JDE+kNN,sonar
5,,100,diagonal,4,0.8125,0.7727272727272727,0.7,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.6190476190476191,0.8571428571428571,0.9047619047619048,0.85,1.0,0.10599832299700285,0.01946854591369629,2946.2698674201965,0.003962326049804688,0.8760683760683761,0.8870967741935484,0.898936170212766,0.8556149732620321,0.8770053475935828,0.8770053475935828,0.8983957219251337,0.8770053475935828,0.8716577540106952,0.8617021276595744,0.8563829787234043,0.014756027644697071,JDE+kNN,sonar
6,,25,diagonal,8,0.7692307692307693,0.7272727272727273,0.7,0.9047619047619048,0.8095238095238095,0.6666666666666666,0.6666666666666666,0.8095238095238095,0.8095238095238095,0.8,0.8,0.07261175375141683,0.022713303565979004,3160.5203697443008,0.004606080055236816,0.8082264957264957,0.8064516129032258,0.8138297872340425,0.839572192513369,0.8288770053475936,0.8128342245989305,0.7967914438502673,0.7807486631016043,0.8128342245989305,0.8031914893617021,0.7872340425531915,0.016845862257722003,JDE+kNN,sonar
7,,100,diagonal,8,0.7932692307692307,0.8181818181818182,0.65,0.8095238095238095,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.9047619047619048,0.8095238095238095,0.9,0.95,0.09927974721521785,0.02595806121826172,3928.3598232269287,0.005244255065917969,0.8242521367521367,0.8655913978494624,0.8563829787234043,0.8235294117647058,0.8021390374331551,0.8342245989304813,0.8181818181818182,0.8288770053475936,0.7967914438502673,0.8031914893617021,0.8138297872340425,0.021667455649727274,JDE+kNN,sonar
8,,25,diagonal,16,0.7403846153846154,0.7727272727272727,0.6,0.9523809523809523,0.7142857142857143,0.6666666666666666,0.5714285714285714,0.8095238095238095,0.7142857142857143,0.85,0.75,0.10859405509998424,0.029202818870544434,4142.610325551033,0.005887269973754883,0.7323717948717948,0.7473118279569892,0.7393617021276596,0.7540106951871658,0.7112299465240641,0.7967914438502673,0.7379679144385026,0.6844919786096256,0.7165775401069518,0.7340425531914894,0.7021276595744681,0.029711818366728378,JDE+kNN,sonar
9,,100,diagonal,16,0.7451923076923077,0.7272727272727273,0.55,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.6190476190476191,0.8571428571428571,0.8095238095238095,0.95,0.75,0.1114603974267277,0.03244757652282715,4910.449779033661,0.006531119346618652,0.780448717948718,0.7903225806451613,0.8191489361702128,0.7700534759358288,0.7433155080213903,0.7700534759358288,0.8021390374331551,0.7272727272727273,0.8021390374331551,0.7659574468085106,0.8138297872340425,0.02878039187606373,JDE+kNN,sonar
