,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,1,uniform,50,full,,1,0.7752808988764045,0.6842105263157895,0.8125,0.8888888888888888,0.7777777777777778,0.7222222222222222,0.7777777777777778,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.8235294117647058,0.06549864815827397,0.0038327932357788085,7.9993260383605955,0.0013290166854858399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
1,1,uniform,50,diagonal,,1,0.9325842696629213,0.8947368421052632,1.0,1.0,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.8888888888888888,1.0,0.9411764705882353,0.05392717543622946,0.007665586471557617,11.208701157569886,0.002548813819885254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
2,1,uniform,100,full,,1,0.7865168539325843,0.7894736842105263,0.875,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.8823529411764706,0.07917486025673086,0.011498379707336425,28.057109451293947,0.0037643909454345703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
3,1,uniform,100,diagonal,,1,0.9325842696629213,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8888888888888888,1.0,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.05444373490610254,0.015331172943115234,34.35300004482269,0.00496518611907959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
4,1,uniform,250,full,,1,0.8033707865168539,0.8947368421052632,0.875,0.8888888888888888,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7777777777777778,0.7222222222222222,0.8235294117647058,0.07450189256242312,0.019163966178894043,75.7142775297165,0.00616607666015625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
5,1,uniform,250,diagonal,,1,0.9269662921348315,0.8947368421052632,1.0,1.0,0.9444444444444444,0.8333333333333334,1.0,0.9444444444444444,0.8333333333333334,0.8888888888888888,0.9411764705882353,0.06068452712623696,0.02299675941467285,91.22384104728698,0.00737755298614502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
6,1,distance,50,full,,1,0.7415730337078652,0.6842105263157895,0.875,0.8888888888888888,0.7222222222222222,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.8235294117647058,0.08578472809460802,0.02682955265045166,99.61161384582519,0.008583593368530273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
7,1,distance,50,diagonal,,1,0.9213483146067416,0.8947368421052632,1.0,1.0,1.0,0.7777777777777778,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9411764705882353,0.07079999272666396,0.030662345886230468,102.80638978481292,0.009775090217590331,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
8,1,distance,100,full,,1,0.7584269662921348,0.6842105263157895,0.875,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.8235294117647058,0.08166786108225563,0.03449513912200928,119.61394305229187,0.010962247848510742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
9,1,distance,100,diagonal,,1,0.9382022471910112,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9411764705882353,0.04616458768750248,0.038327932357788086,125.9457335472107,0.012150907516479492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,CMAES+kNN,wine
