,cmaes__f__n_neighbors,cmaes__s__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
14,4,250,diagonal,,2,0.925,0.975,0.9,0.975,0.85,0.95,0.9,0.95,0.975,1.0,0.775,0.06614378277661476,0.1284348964691162,30.30592460632324,0.01808922290802002,0.9669444444444445,0.9833333333333333,0.9722222222222222,0.9833333333333333,0.9138888888888889,0.9583333333333334,0.9944444444444445,0.9833333333333333,0.9833333333333333,0.9944444444444445,0.9027777777777778,0.03101796572199511,CMAES+kNN,gaussians
15,8,50,diagonal,,2,0.815,0.725,0.975,0.85,0.975,0.975,0.75,0.975,0.2,0.95,0.775,0.22671568097509265,0.13699722290039062,31.07768347263336,0.018680500984191894,0.9191666666666667,0.9444444444444444,0.9805555555555555,0.9416666666666667,0.9555555555555556,0.9888888888888889,0.8861111111111111,0.9805555555555555,0.625,0.9833333333333333,0.9055555555555556,0.10334266684251697,CMAES+kNN,gaussians
16,8,100,diagonal,,2,0.8825,0.825,1.0,0.55,0.975,0.85,0.9,0.925,0.825,0.975,1.0,0.12847665157529597,0.14555954933166504,32.65651295185089,0.019260144233703612,0.9447222222222222,0.8916666666666667,0.9944444444444445,0.7972222222222223,0.9805555555555555,0.9138888888888889,0.9555555555555556,0.9916666666666667,0.9472222222222222,0.9916666666666667,0.9833333333333333,0.05941393297955257,CMAES+kNN,gaussians
17,8,250,diagonal,,2,0.8325,0.95,0.95,0.975,0.625,0.975,0.925,0.775,0.25,0.925,0.975,0.22165570148317865,0.15412187576293945,36.64337968826294,0.019842243194580077,0.9247222222222222,0.9888888888888889,0.9805555555555555,0.9888888888888889,0.8222222222222222,0.9805555555555555,0.9777777777777777,0.9111111111111111,0.6361111111111111,0.9805555555555555,0.9805555555555555,0.10840062012942751,CMAES+kNN,gaussians
18,1,50,diagonal,,4,0.925,0.975,1.0,0.95,0.775,1.0,0.975,0.875,0.725,1.0,0.975,0.09486832980505137,0.16268420219421387,37.53985641002655,0.0204423189163208,0.9675,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.8722222222222222,0.9916666666666667,0.9972222222222222,0.9527777777777777,0.9222222222222223,0.9944444444444445,0.9777777777777777,0.03875074670726192,CMAES+kNN,gaussians
19,1,100,diagonal,,4,0.9675,0.975,1.0,0.975,1.0,1.0,0.9,0.925,0.925,1.0,0.975,0.035443617196894546,0.17124652862548828,38.99560546875,0.02103142738342285,0.9836111111111111,0.9972222222222222,0.9916666666666667,0.9861111111111112,0.9888888888888889,0.9944444444444445,0.9944444444444445,0.9611111111111111,0.9555555555555556,0.975,0.9916666666666667,0.013969212178533506,CMAES+kNN,gaussians
20,1,250,diagonal,,4,0.9675,1.0,0.875,1.0,1.0,0.975,0.925,1.0,0.975,0.95,0.975,0.03881043674065005,0.1798088550567627,42.60715301036835,0.021596550941467285,0.9863888888888889,0.9916666666666667,0.9555555555555556,0.9944444444444445,0.9944444444444445,0.9916666666666667,1.0,0.9944444444444445,0.9777777777777777,0.975,0.9888888888888889,0.012635072683937954,CMAES+kNN,gaussians
21,4,50,diagonal,,4,0.7625,1.0,0.175,0.95,0.375,0.775,0.925,0.975,0.775,0.95,0.725,0.2636877888716123,0.1883711814880371,43.35449159145355,0.022153449058532716,0.8563888888888889,0.9861111111111112,0.5416666666666666,0.9722222222222222,0.5388888888888889,0.8722222222222222,0.9861111111111112,0.9805555555555555,0.9194444444444444,0.95,0.8166666666666667,0.16640743728927862,CMAES+kNN,gaussians
22,4,100,diagonal,,4,0.9375,0.85,0.975,1.0,0.975,0.95,0.875,0.975,0.775,1.0,1.0,0.0735272058492637,0.19693350791931152,44.84488461017609,0.022707819938659668,0.9644444444444444,0.9111111111111111,0.9833333333333333,0.9888888888888889,0.9944444444444445,0.9833333333333333,0.9666666666666667,0.9638888888888889,0.8722222222222222,0.9944444444444445,0.9861111111111112,0.03864606730986374,CMAES+kNN,gaussians
23,4,250,diagonal,,4,0.9425,1.0,0.9,0.975,0.9,0.975,0.925,0.975,0.975,1.0,0.8,0.05921359641163504,0.20549583435058594,48.627614450454715,0.023273587226867676,0.9602777777777778,0.9777777777777777,0.9583333333333334,0.9833333333333333,0.9,0.95,0.9972222222222222,0.9638888888888889,0.9833333333333333,0.9972222222222222,0.8916666666666667,0.03544361719689454,CMAES+kNN,gaussians
