,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,25,diagonal,1,0.9816360601001669,0.972972972972973,0.9943181818181818,0.9781420765027322,0.9613259668508287,0.9944444444444445,0.9720670391061452,0.9832402234636871,0.9832402234636871,0.9887640449438202,0.9887005649717514,0.010109416019235136,0.004616689682006836,4420.956780672073,0.003820919990539551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
1,,1,100,diagonal,1,0.9788536449638287,0.9783783783783784,0.9886363636363636,0.9781420765027322,0.9613259668508287,0.9888888888888889,0.9720670391061452,0.9720670391061452,0.9832402234636871,0.9775280898876404,0.9887005649717514,0.008452320699056454,0.009233379364013672,21622.543378591537,0.0075739860534667965,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
2,,4,25,diagonal,1,0.9844184752365053,0.9783783783783784,0.9943181818181818,0.9781420765027322,0.988950276243094,0.9944444444444445,0.9720670391061452,0.9664804469273743,1.0,0.9887640449438202,0.9830508474576272,0.010162625938139613,0.013850069046020508,26587.775372242926,0.01150355339050293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
3,,4,100,diagonal,1,0.9833055091819699,0.9891891891891892,0.9943181818181818,0.9726775956284153,0.9668508287292817,0.9833333333333333,0.9776536312849162,0.9664804469273743,0.994413407821229,0.9943820224719101,0.9943502824858758,0.01105739225659593,0.018466758728027343,45782.247079372406,0.015262341499328614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
4,,8,25,diagonal,1,0.9844184752365053,0.9891891891891892,0.9943181818181818,0.9836065573770492,0.9668508287292817,0.9833333333333333,0.9720670391061452,0.994413407821229,0.994413407821229,0.9775280898876404,0.9887005649717514,0.009216215703621968,0.02308344841003418,50908.466488528255,0.01862678527832031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
5,,8,100,diagonal,1,0.9777406789092933,0.972972972972973,1.0,0.9781420765027322,0.9723756906077348,0.9777777777777777,0.9776536312849162,0.9776536312849162,0.9776536312849162,0.9662921348314607,0.9774011299435028,0.008236106871772356,0.027700138092041016,68196.66267082692,0.021910429000854492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,digits10
6,,1,25,diagonal,2,0.9760712298274903,0.972972972972973,0.9943181818181818,0.9617486338797814,0.9502762430939227,0.9944444444444445,0.9720670391061452,0.9832402234636871,0.9776536312849162,0.9719101123595506,0.9830508474576272,0.012986575511998773,0.03231682777404785,72617.61945149899,0.025450515747070312,0.9884375193223274,0.988833746898263,0.9901295496607033,0.9826517967781908,0.9851485148514851,0.9888682745825603,0.9913473423980222,0.988257107540173,0.9864029666254636,0.9925880172946263,0.9901234567901235,0.0028320598717026203,JDEkNN+kNN,digits10
7,,1,100,diagonal,2,0.9727323316638843,0.972972972972973,0.9886363636363636,0.9672131147540983,0.9558011049723757,0.9833333333333333,0.9720670391061452,0.9720670391061452,0.9832402234636871,0.9550561797752809,0.9774011299435028,0.010620870830371726,0.036933517456054686,89819.20604941846,0.029116201400756835,0.9896123168243368,0.989454094292804,0.9858112276372609,0.9888475836431226,0.9925742574257426,0.9888682745825603,0.9919653893695921,0.988257107540173,0.9876390605686032,0.9913526868437307,0.991358024691358,0.002042755143414762,JDEkNN+kNN,digits10
8,,4,25,diagonal,2,0.9738452977184195,0.9675675675675676,0.9943181818181818,0.9562841530054644,0.9668508287292817,0.9833333333333333,0.9720670391061452,0.9608938547486033,0.9888268156424581,0.9662921348314607,0.9830508474576272,0.012012168896186887,0.041550207138061526,94784.43804306984,0.032898783683776855,0.9882520249799048,0.9851116625310173,0.9851943244910549,0.9863692688971499,0.9925742574257426,0.9907235621521335,0.9894932014833128,0.9870210135970334,0.9888751545117429,0.9907350216182829,0.9864197530864197,0.0024599402146634683,JDEkNN+kNN,digits10
9,,4,100,diagonal,2,0.9738452977184195,0.9783783783783784,0.9943181818181818,0.9562841530054644,0.9668508287292817,0.9833333333333333,0.9664804469273743,0.9664804469273743,0.9832402234636871,0.9662921348314607,0.9774011299435028,0.01073979125720787,0.04616689682006836,113978.90975019932,0.036607217788696286,0.9896123168243368,0.9869727047146402,0.9913633559531153,0.9907063197026023,0.9876237623762376,0.9907235621521335,0.988257107540173,0.9894932014833128,0.9888751545117429,0.9925880172946263,0.9895061728395061,0.0016637300591313578,JDEkNN+kNN,digits10
