,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
49,,1,25,diagonal,16,0.9875,1.0,1.0,1.0,0.975,0.975,0.975,1.0,0.975,1.0,0.975,0.012500000000000011,0.18180251121520996,596.5932029008866,0.04423024654388428,0.9902777777777778,0.9916666666666667,0.9888888888888889,0.9916666666666667,0.9805555555555555,0.9861111111111112,0.9972222222222222,0.9888888888888889,0.9944444444444445,0.9916666666666667,0.9916666666666667,0.0043479099562496,JDEkNN+kNN,gaussians
50,,1,100,full,16,0.76,0.8,0.7,0.75,0.8,0.875,0.825,0.775,0.625,0.725,0.725,0.06726812023536856,0.18543856143951415,626.5357494831085,0.044794249534606936,0.8122222222222222,0.8027777777777778,0.8166666666666667,0.8027777777777778,0.85,0.8,0.8138888888888889,0.7861111111111111,0.8277777777777777,0.8166666666666667,0.8055555555555556,0.016629588385661944,JDEkNN+kNN,gaussians
51,,1,100,diagonal,16,0.9825,1.0,1.0,1.0,0.95,0.95,1.0,0.975,0.975,0.975,1.0,0.019525624189766652,0.18907461166381836,633.9789332389831,0.04536125659942627,0.9855555555555555,0.9916666666666667,0.9888888888888889,0.9916666666666667,0.9833333333333333,0.9777777777777777,0.9833333333333333,0.9944444444444445,0.9916666666666667,0.9638888888888889,0.9888888888888889,0.008678055195451851,JDEkNN+kNN,gaussians
52,,4,25,full,16,0.27,0.325,0.225,0.325,0.3,0.275,0.225,0.275,0.25,0.25,0.25,0.035,0.19271066188812255,641.826653766632,0.045917940139770505,0.4025,0.41388888888888886,0.42777777777777776,0.40555555555555556,0.39444444444444443,0.41944444444444445,0.4027777777777778,0.37777777777777777,0.38333333333333336,0.3972222222222222,0.4027777777777778,0.014617024574358739,JDEkNN+kNN,gaussians
53,,4,25,diagonal,16,0.9675,0.975,0.9,1.0,0.9,0.975,0.95,0.975,1.0,1.0,1.0,0.03716517186829626,0.19634671211242677,643.7702667236329,0.04647233486175537,0.9741666666666666,0.9888888888888889,0.9527777777777777,0.9805555555555555,0.9416666666666667,0.975,0.9638888888888889,0.9944444444444445,0.9888888888888889,0.9888888888888889,0.9666666666666667,0.016668981320752795,JDEkNN+kNN,gaussians
54,,4,100,full,16,0.2775,0.325,0.225,0.325,0.3,0.275,0.225,0.275,0.225,0.35,0.25,0.04394598957811736,0.19998276233673096,674.7669428110123,0.04703519344329834,0.4116666666666667,0.4166666666666667,0.4222222222222222,0.4,0.3861111111111111,0.4083333333333333,0.40555555555555556,0.37222222222222223,0.4111111111111111,0.4888888888888889,0.40555555555555556,0.02920764317354425,JDEkNN+kNN,gaussians
55,,4,100,diagonal,16,0.9875,0.925,1.0,1.0,0.975,1.0,1.0,0.975,1.0,1.0,1.0,0.02304886114323221,0.20361881256103515,682.6438076972961,0.04758830070495605,0.9836111111111111,0.9861111111111112,0.9944444444444445,0.9916666666666667,0.9861111111111112,0.9861111111111112,0.9638888888888889,0.9972222222222222,0.9972222222222222,0.9888888888888889,0.9444444444444444,0.01588199150991424,JDEkNN+kNN,gaussians
56,,8,25,full,16,0.275,0.35,0.25,0.325,0.3,0.275,0.225,0.275,0.25,0.25,0.25,0.03708099243547831,0.20725486278533936,690.9236706018448,0.04814460277557373,0.40055555555555555,0.4083333333333333,0.41944444444444445,0.3972222222222222,0.3888888888888889,0.41944444444444445,0.4027777777777778,0.375,0.39444444444444443,0.40555555555555556,0.39444444444444443,0.012957670877434005,JDEkNN+kNN,gaussians
57,,8,25,diagonal,16,0.9475,1.0,0.9,0.975,0.875,0.95,1.0,0.925,1.0,0.85,1.0,0.05414101956926928,0.21089091300964355,692.9399910688401,0.048688077926635744,0.9594444444444444,0.9916666666666667,0.9666666666666667,0.975,0.8916666666666667,0.9916666666666667,0.9916666666666667,0.9527777777777777,0.9888888888888889,0.8666666666666667,0.9777777777777777,0.04225875612385913,JDEkNN+kNN,gaussians
58,,8,100,full,16,0.27,0.325,0.225,0.325,0.3,0.275,0.225,0.275,0.25,0.25,0.25,0.035,0.21452696323394777,724.8492470741272,0.04924390316009521,0.4027777777777778,0.4166666666666667,0.42777777777777776,0.4,0.3861111111111111,0.41944444444444445,0.4083333333333333,0.37222222222222223,0.39166666666666666,0.40555555555555556,0.4,0.015762512176790113,JDEkNN+kNN,gaussians
59,,8,100,diagonal,16,0.98,1.0,0.9,0.975,1.0,0.975,0.975,1.0,1.0,1.0,0.975,0.029154759474226497,0.21816301345825195,733.0096558332443,0.04979209899902344,0.9880555555555556,0.9888888888888889,0.9555555555555556,0.9916666666666667,0.9916666666666667,0.9972222222222222,0.9916666666666667,0.9916666666666667,0.9888888888888889,0.9888888888888889,0.9944444444444445,0.01111458279096808,JDEkNN+kNN,gaussians
60,,1,25,full,32,0.245,0.25,0.325,0.275,0.25,0.175,0.25,0.325,0.175,0.175,0.25,0.05338539126015657,0.22179906368255614,741.3128609895706,0.050350069999694824,0.35638888888888887,0.3333333333333333,0.3472222222222222,0.3611111111111111,0.3472222222222222,0.3388888888888889,0.35,0.375,0.3861111111111111,0.3861111111111111,0.3388888888888889,0.01867732830446027,JDEkNN+kNN,gaussians
