,cmaes__f__n_neighbors,cmaes__s__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
24,4,250,triangular,,16,0.9628040057224606,0.971830985915493,0.9855072463768116,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.01723422840978232,0.05877673625946045,2224.8350855112076,0.024167394638061522,0.9688443808615482,0.9697452229299363,0.9682539682539683,0.9682034976152624,0.9713831478537361,0.972972972972973,0.9650238473767886,0.9666136724960255,0.9713831478537361,0.9682034976152624,0.9666666666666667,0.002371338994876779,stand+CMAES+kNN,breast-cancer
25,4,500,triangular,,16,0.9656652360515021,0.971830985915493,0.9855072463768116,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.018390120859852675,0.06112780570983887,2300.5268025636674,0.025067782402038573,0.9680495946590367,0.9633757961783439,0.9666666666666667,0.9650238473767886,0.9697933227344993,0.9682034976152624,0.9650238473767886,0.9697933227344993,0.972972972972973,0.9682034976152624,0.9714285714285714,0.002895735649733884,stand+CMAES+kNN,breast-cancer
26,4,1000,triangular,,16,0.9613733905579399,0.971830985915493,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,1.0,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.020364913657350638,0.06347887516021729,2455.5374911546705,0.026018166542053224,0.9680495946590367,0.9665605095541401,0.9650793650793651,0.9713831478537361,0.9697933227344993,0.9697933227344993,0.9682034976152624,0.9697933227344993,0.9713831478537361,0.9618441971383148,0.9666666666666667,0.0028780147164618,stand+CMAES+kNN,breast-cancer
27,8,250,triangular,,16,0.9628040057224606,0.971830985915493,0.9855072463768116,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.01600632069995901,0.0658299446105957,2499.170259928703,0.026868796348571776,0.9715466539500874,0.9729299363057324,0.9761904761904762,0.9650238473767886,0.9697933227344993,0.9713831478537361,0.9697933227344993,0.9713831478537361,0.972972972972973,0.972972972972973,0.973015873015873,0.0028009773433165146,stand+CMAES+kNN,breast-cancer
28,8,500,triangular,,16,0.9656652360515021,0.971830985915493,0.9855072463768116,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.019468252920347037,0.06818101406097413,2584.6584103822706,0.027869415283203126,0.9694802098235574,0.9681528662420382,0.9682539682539683,0.972972972972973,0.972972972972973,0.9697933227344993,0.9618441971383148,0.9697933227344993,0.9697933227344993,0.9682034976152624,0.973015873015873,0.0031685645322410767,stand+CMAES+kNN,breast-cancer
29,8,1000,triangular,,16,0.9642346208869814,0.9859154929577465,0.9710144927536232,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.927536231884058,0.0174268811386694,0.07053208351135254,2735.391285300255,0.028670239448547363,0.9710697822285805,0.9713375796178344,0.9714285714285714,0.972972972972973,0.9682034976152624,0.972972972972973,0.9666136724960255,0.9697933227344993,0.9761526232114467,0.9713831478537361,0.9698412698412698,0.002541442075964095,stand+CMAES+kNN,breast-cancer
30,4,250,triangular,,32,0.9656652360515021,0.971830985915493,0.9855072463768116,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.018390120859852675,0.07288315296173095,2771.9133425712585,0.029570531845092774,0.966142107773009,0.9601910828025477,0.9650793650793651,0.9682034976152624,0.9634340222575517,0.9697933227344993,0.9634340222575517,0.9666136724960255,0.9697933227344993,0.9682034976152624,0.9666666666666667,0.002947380192968218,stand+CMAES+kNN,breast-cancer
31,4,500,triangular,,32,0.9685264663805436,0.971830985915493,0.9855072463768116,0.9857142857142858,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019053816703935827,0.07523422241210938,2847.6050596237183,0.03042128086090088,0.9639167064059768,0.9585987261146497,0.9634920634920635,0.9666136724960255,0.9666136724960255,0.9650238473767886,0.9554848966613673,0.9634340222575517,0.9682034976152624,0.9650238473767886,0.9666666666666667,0.003777926091408206,stand+CMAES+kNN,breast-cancer
32,4,1000,triangular,,32,0.9628040057224606,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9714285714285714,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019502177668854887,0.07758529186248779,3002.615748214722,0.03137228488922119,0.9664600222540136,0.9697452229299363,0.9650793650793651,0.9697933227344993,0.9682034976152624,0.9666136724960255,0.9618441971383148,0.9697933227344993,0.9682034976152624,0.9618441971383148,0.9634920634920635,0.0030404606632811796,stand+CMAES+kNN,breast-cancer
33,8,250,triangular,,32,0.9613733905579399,0.971830985915493,0.9855072463768116,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.018208012289021407,0.07993636131286622,3046.248516988754,0.032272839546203615,0.968208551899539,0.9681528662420382,0.9714285714285714,0.9682034976152624,0.9697933227344993,0.9713831478537361,0.9618441971383148,0.9666136724960255,0.9697933227344993,0.9634340222575517,0.9714285714285714,0.0031888243777273358,stand+CMAES+kNN,breast-cancer
34,8,500,triangular,,32,0.9642346208869814,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.018410545080268886,0.08228743076324463,3131.736667442322,0.03307309150695801,0.9663010650135113,0.9665605095541401,0.9666666666666667,0.9634340222575517,0.9697933227344993,0.9650238473767886,0.9554848966613673,0.9666136724960255,0.9697933227344993,0.9666136724960255,0.973015873015873,0.0044352846867063405,stand+CMAES+kNN,breast-cancer
35,8,1000,triangular,,32,0.9628040057224606,0.971830985915493,0.9710144927536232,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.013221803068853772,0.08463850021362304,3282.4695423603057,0.03397371768951416,0.9663010650135113,0.9585987261146497,0.9698412698412698,0.9682034976152624,0.9697933227344993,0.9697933227344993,0.9570747217806042,0.9650238473767886,0.9697933227344993,0.9666136724960255,0.9682539682539683,0.004502600596845513,stand+CMAES+kNN,breast-cancer
36,4,250,triangular,,64,0.9613733905579399,0.971830985915493,0.9855072463768116,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.019229576120233422,0.08698956966400147,3318.9915996313093,0.034774279594421385,0.9634398346844699,0.9601910828025477,0.9603174603174603,0.9618441971383148,0.9618441971383148,0.9666136724960255,0.9570747217806042,0.9666136724960255,0.9713831478537361,0.9618441971383148,0.9666666666666667,0.004026308596042052,stand+CMAES+kNN,breast-cancer
37,4,500,triangular,,64,0.9613733905579399,0.971830985915493,1.0,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.9420289855072463,0.021330359016732543,0.08934063911437988,3394.683316683769,0.03572554588317871,0.9593069464314099,0.9601910828025477,0.9587301587301588,0.9618441971383148,0.9634340222575517,0.9602543720190779,0.9491255961844197,0.9618441971383148,0.9618441971383148,0.9491255961844197,0.9666666666666667,0.005475791573766079,stand+CMAES+kNN,breast-cancer
38,4,1000,triangular,,64,0.9585121602288984,0.9577464788732394,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9571428571428572,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.927536231884058,0.020806678917549472,0.0916917085647583,3549.6940052747727,0.03682639598846436,0.9635987919249722,0.9665605095541401,0.9619047619047619,0.9682034976152624,0.958664546899841,0.9713831478537361,0.9634340222575517,0.9602543720190779,0.9682034976152624,0.9554848966613673,0.9619047619047619,0.004678765078776505,stand+CMAES+kNN,breast-cancer
39,8,250,triangular,,64,0.9570815450643777,0.971830985915493,0.9855072463768116,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.01697445680770874,0.09404277801513672,3593.3267740488054,0.037827062606811526,0.9642346208869814,0.9665605095541401,0.9650793650793651,0.958664546899841,0.9682034976152624,0.9650238473767886,0.9570747217806042,0.9666136724960255,0.9650238473767886,0.9602543720190779,0.9698412698412698,0.003979293222052871,stand+CMAES+kNN,breast-cancer
40,8,500,triangular,,64,0.9585121602288984,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019677345275249662,0.09639384746551513,3678.814924502373,0.03872768878936768,0.9628040057224606,0.964968152866242,0.9603174603174603,0.9602543720190779,0.9666136724960255,0.9650238473767886,0.9507154213036566,0.9650238473767886,0.9650238473767886,0.9618441971383148,0.9682539682539683,0.004726742239334439,stand+CMAES+kNN,breast-cancer
41,8,1000,triangular,,64,0.9570815450643777,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.9420289855072463,0.018106125548692436,0.09874491691589356,3829.5477994203566,0.03972816467285156,0.9631219202034653,0.9538216560509554,0.9682539682539683,0.9634340222575517,0.9650238473767886,0.9666136724960255,0.9570747217806042,0.9618441971383148,0.9682034976152624,0.9634340222575517,0.9634920634920635,0.004393152303185554,stand+CMAES+kNN,breast-cancer
42,4,250,triangular,,128,0.9585121602288984,0.971830985915493,0.9855072463768116,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.016229937373516683,0.10109598636627197,3866.0698566913607,0.04067857265472412,0.9562867588618662,0.9538216560509554,0.9555555555555556,0.9523052464228935,0.9602543720190779,0.9507154213036566,0.9538950715421304,0.9602543720190779,0.9634340222575517,0.958664546899841,0.953968253968254,0.00390922530758767,stand+CMAES+kNN,breast-cancer
43,4,500,triangular,,128,0.944206008583691,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9142857142857143,0.9571428571428572,0.9420289855072463,0.016160838715911372,0.1034470558166504,3941.76157374382,0.04162940979003906,0.9500874264822763,0.9522292993630573,0.9571428571428572,0.9268680445151033,0.9602543720190779,0.9427662957074722,0.9395866454689984,0.9507154213036566,0.9618441971383148,0.9411764705882353,0.9682539682539683,0.011869215784720636,stand+CMAES+kNN,breast-cancer
44,4,1000,triangular,,128,0.9542203147353362,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9420289855072463,0.012491528669560943,0.10579812526702881,4096.772262334824,0.04252989292144775,0.9546971864568431,0.9601910828025477,0.953968253968254,0.9570747217806042,0.9507154213036566,0.9650238473767886,0.9570747217806042,0.9570747217806042,0.9507154213036566,0.9395866454689984,0.9555555555555556,0.0064427194156240425,stand+CMAES+kNN,breast-cancer
45,8,250,triangular,,128,0.9570815450643777,0.971830985915493,1.0,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.021273891910090024,0.10814919471740722,4140.405031108856,0.04353034496307373,0.9562867588618662,0.9617834394904459,0.9571428571428572,0.9395866454689984,0.9554848966613673,0.9538950715421304,0.9523052464228935,0.958664546899841,0.9666136724960255,0.9491255961844197,0.9682539682539683,0.007992816407125207,stand+CMAES+kNN,breast-cancer
46,8,500,triangular,,128,0.9556509298998569,0.9436619718309859,0.9855072463768116,0.9714285714285714,0.9142857142857143,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.02057058551731527,0.11050026416778565,4225.893181562424,0.044330906867980954,0.9554919726593546,0.9538216560509554,0.953968253968254,0.9507154213036566,0.958664546899841,0.9650238473767886,0.9459459459459459,0.9507154213036566,0.9554848966613673,0.958664546899841,0.9619047619047619,0.0054219939440649486,stand+CMAES+kNN,breast-cancer
47,8,1000,triangular,,128,0.9542203147353362,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9420289855072463,0.01668793780232597,0.11285133361816406,4376.626056480408,0.04528195858001709,0.9526307423303132,0.947452229299363,0.9603174603174603,0.9475357710651828,0.9570747217806042,0.9570747217806042,0.9507154213036566,0.9491255961844197,0.9618441971383148,0.9427662957074722,0.9523809523809523,0.005912454525268416,stand+CMAES+kNN,breast-cancer
