,error,jdepur__f__sig,jdepur__s__n_gen,jdepur__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.5,100,full,1,0.9527896995708155,0.9154929577464789,0.927536231884058,0.9714285714285714,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.027803294404753574,0.004853200912475586,449.4536875963211,0.0018321752548217773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
1,,0.5,100,diagonal,1,0.9570815450643777,0.9295774647887324,0.9710144927536232,0.9714285714285714,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.02003467824174546,0.009706401824951172,497.5853345870972,0.0037574052810668947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
2,,0.5,250,full,1,0.9585121602288984,0.9859154929577465,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.019614061694027782,0.014559602737426758,1626.7944087743758,0.005385661125183105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
3,,0.5,250,diagonal,1,0.944206008583691,0.9577464788732394,0.9420289855072463,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9428571428571428,0.8714285714285714,0.9714285714285714,0.927536231884058,0.028981588185362988,0.019412803649902343,1744.9839730262756,0.007240200042724609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
4,,0.5,500,full,1,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9710144927536232,0.01573825155375754,0.02426600456237793,3731.8981366872786,0.008865737915039062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
5,,0.5,500,diagonal,1,0.9456366237482118,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9142857142857143,0.9142857142857143,0.9571428571428572,0.9565217391304348,0.020920254464684016,0.029119205474853516,3943.7075197935105,0.010740327835083007,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
6,,1.0,100,full,1,0.9642346208869814,0.9577464788732394,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.011496817523656321,0.0339724063873291,4399.753906035423,0.012356758117675781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
7,,1.0,100,diagonal,1,0.949928469241774,0.9295774647887324,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.023218636001803763,0.038825607299804686,4449.56940741539,0.014242196083068847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
8,,1.0,250,full,1,0.9527896995708155,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.927536231884058,0.018122455752883737,0.043678808212280276,5609.109139037132,0.015859055519104003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
9,,1.0,250,diagonal,1,0.9542203147353362,0.9436619718309859,0.9565217391304348,0.9142857142857143,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9855072463768116,0.02278290347216129,0.04853200912475586,5725.189096403122,0.017716121673583985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
10,,1.0,500,full,1,0.9628040057224606,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9571428571428572,0.9857142857142858,1.0,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.9855072463768116,0.02220741820186389,0.05338521003723144,7763.864712810517,0.01933455467224121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
11,,1.0,500,diagonal,1,0.9456366237482118,0.9436619718309859,0.9420289855072463,1.0,0.9571428571428572,0.9571428571428572,0.9285714285714286,0.9428571428571428,0.9,0.9714285714285714,0.9130434782608695,0.027103946970912594,0.05823841094970703,7976.705386519432,0.02118706703186035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
12,,10.0,100,full,1,0.9513590844062947,0.971830985915493,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9714285714285714,1.0,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.927536231884058,0.02740053694380159,0.06309161186218262,8438.760329079629,0.022832417488098146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
13,,10.0,100,diagonal,1,0.9470672389127325,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9,0.9571428571428572,0.9714285714285714,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9565217391304348,0.02480114954423544,0.0679448127746582,8487.469322800636,0.0246945858001709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
14,,10.0,250,full,1,0.9399141630901288,0.9154929577464789,0.927536231884058,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9,0.9714285714285714,0.9565217391304348,0.026077417250350517,0.07279801368713379,9610.919147753715,0.026324772834777833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
15,,10.0,250,diagonal,1,0.9556509298998569,0.9436619718309859,0.8985507246376812,0.9571428571428572,0.9571428571428572,1.0,1.0,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9420289855072463,0.027741521115156948,0.07765121459960937,9726.917691278457,0.028190302848815917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
16,,10.0,500,full,1,0.9542203147353362,0.9436619718309859,0.9855072463768116,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9142857142857143,1.0,0.9420289855072463,0.026933615787511057,0.08250441551208496,11731.485017299652,0.029819250106811523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
17,,10.0,500,diagonal,1,0.9542203147353362,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.9142857142857143,0.9285714285714286,0.9565217391304348,0.02091224673972711,0.08735761642456055,11949.776611495017,0.03083536624908447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
18,,50.0,100,full,1,0.9384835479256081,0.9154929577464789,0.9710144927536232,0.9142857142857143,0.9285714285714286,0.9142857142857143,1.0,0.9285714285714286,0.8857142857142857,0.9857142857142858,0.9420289855072463,0.03430234767733336,0.09221081733703614,12427.6285269022,0.03154301643371582,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
19,,50.0,100,diagonal,1,0.9427753934191703,0.9295774647887324,0.9710144927536232,0.9285714285714286,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9428571428571428,0.9710144927536232,0.017862225002693657,0.09706401824951172,12478.57049934864,0.032355213165283205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
20,,50.0,250,full,1,0.9470672389127325,0.9577464788732394,0.9130434782608695,0.9714285714285714,0.9285714285714286,0.9428571428571428,1.0,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.028033778796433647,0.1019172191619873,13638.654907512664,0.03305487632751465,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
21,,50.0,250,diagonal,1,0.944206008583691,0.9154929577464789,0.9710144927536232,0.9142857142857143,0.9142857142857143,0.9428571428571428,1.0,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.9710144927536232,0.030079327741224852,0.10677042007446289,13757.35949189663,0.033861613273620604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
22,,50.0,500,full,1,0.9427753934191703,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9,0.9285714285714286,1.0,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.02989880208423586,0.11162362098693848,15854.926285719872,0.034575605392456056,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
23,,50.0,500,diagonal,1,0.9456366237482118,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9,0.9571428571428572,0.9420289855072463,0.02200275775056308,0.11647682189941407,16082.576031327248,0.03536725044250488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,breast-cancer
24,,0.5,100,full,2,0.9313304721030042,0.9014084507042254,0.9130434782608695,0.9428571428571428,0.8857142857142857,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9420289855072463,0.026841396173464326,0.12133002281188965,16532.029718923568,0.036064958572387694,0.9712287394690828,0.9697452229299363,0.9714285714285714,0.9761526232114467,0.972972972972973,0.9682034976152624,0.9697933227344993,0.9745627980922098,0.9666136724960255,0.9634340222575517,0.9793650793650793,0.004473395290396351,JDEPur+kNN,breast-cancer
25,,0.5,100,diagonal,2,0.9370529327610873,0.9014084507042254,0.9420289855072463,0.9428571428571428,0.9285714285714286,0.9142857142857143,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.927536231884058,0.024721359096967453,0.12618322372436525,16580.161365914344,0.036879229545593264,0.9748847560006358,0.9761146496815286,0.9714285714285714,0.9761526232114467,0.9761526232114467,0.9793322734499205,0.9761526232114467,0.972972972972973,0.972972972972973,0.9777424483306836,0.9698412698412698,0.0028102257271029976,JDEPur+kNN,breast-cancer
26,,0.5,250,full,2,0.9399141630901288,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9428571428571428,0.9,0.9571428571428572,0.9142857142857143,0.9285714285714286,0.9571428571428572,0.9420289855072463,0.01898602884646499,0.13103642463684081,17709.370440101622,0.037582564353942874,0.9723414401525989,0.9617834394904459,0.9825396825396825,0.9682034976152624,0.972972972972973,0.9745627980922098,0.9697933227344993,0.9761526232114467,0.9809220985691574,0.9666136724960255,0.9698412698412698,0.006096188696468779,JDEPur+kNN,breast-cancer
27,,0.5,250,diagonal,2,0.932761087267525,0.9295774647887324,0.9130434782608695,0.9714285714285714,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9428571428571428,0.8714285714285714,0.9571428571428572,0.927536231884058,0.02723454116991708,0.1358896255493164,17827.560004353523,0.038383316993713376,0.9704339532665713,0.9729299363057324,0.9841269841269841,0.9745627980922098,0.9697933227344993,0.9570747217806042,0.9650238473767886,0.9697933227344993,0.9682034976152624,0.9602543720190779,0.9825396825396825,0.008212690560540163,JDEPur+kNN,breast-cancer
28,,0.5,500,full,2,0.9356223175965666,0.9436619718309859,0.927536231884058,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9,0.9714285714285714,0.8857142857142857,0.9714285714285714,0.9420289855072463,0.027323484463645666,0.14074282646179198,19814.474168014527,0.0390831470489502,0.975520584962645,0.9729299363057324,0.9714285714285714,0.9793322734499205,0.9793322734499205,0.9697933227344993,0.9634340222575517,0.9713831478537361,0.9888712241653418,0.9809220985691574,0.9777777777777777,0.006789916977262321,JDEPur+kNN,breast-cancer
29,,0.5,500,diagonal,2,0.9399141630901288,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9,0.9142857142857143,0.9285714285714286,0.9420289855072463,0.02284846181703705,0.14559602737426758,20026.28355112076,0.039885330200195315,0.9764743284056588,0.9777070063694268,0.9809523809523809,0.9745627980922098,0.972972972972973,0.972972972972973,0.9761526232114467,0.9809220985691574,0.9825119236883942,0.9682034976152624,0.9777777777777777,0.004197495740334924,JDEPur+kNN,breast-cancer
30,,1.0,100,full,2,0.949928469241774,0.9436619718309859,0.9130434782608695,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.927536231884058,0.021717462031497655,0.15044922828674318,20482.329937362672,0.04057962894439697,0.9745668415196312,0.9697452229299363,0.9761904761904762,0.9793322734499205,0.9697933227344993,0.9713831478537361,0.9697933227344993,0.9745627980922098,0.9793322734499205,0.9777424483306836,0.9777777777777777,0.0038393531998220987,JDEPur+kNN,breast-cancer
31,,1.0,100,diagonal,2,0.9284692417739628,0.9014084507042254,0.8985507246376812,0.9142857142857143,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9,0.9714285714285714,0.8840579710144928,0.030884619560071932,0.15530242919921874,20532.14543874264,0.041396498680114746,0.9723414401525989,0.9777070063694268,0.9666666666666667,0.9697933227344993,0.9793322734499205,0.9777424483306836,0.9570747217806042,0.9777424483306836,0.9841017488076311,0.9666136724960255,0.9666666666666667,0.007817203090160074,JDEPur+kNN,breast-cancer
32,,1.0,250,full,2,0.9284692417739628,0.9154929577464789,0.927536231884058,0.9285714285714286,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.8695652173913043,0.02254359413598322,0.16015563011169434,21691.68517036438,0.04209132194519043,0.9753616277221427,0.982484076433121,0.9682539682539683,0.9777424483306836,0.9793322734499205,0.9761526232114467,0.972972972972973,0.9777424483306836,0.9777424483306836,0.9777424483306836,0.9634920634920635,0.005356352131293147,JDEPur+kNN,breast-cancer
33,,1.0,250,diagonal,2,0.9427753934191703,0.9154929577464789,0.9565217391304348,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9420289855072463,0.018945345151842957,0.1650088310241699,21807.76512773037,0.04289524555206299,0.9715466539500874,0.9665605095541401,0.9761904761904762,0.9697933227344993,0.9777424483306836,0.9713831478537361,0.9682034976152624,0.9809220985691574,0.9634340222575517,0.9713831478537361,0.9698412698412698,0.005057084099872007,JDEPur+kNN,breast-cancer
34,,1.0,500,full,2,0.9484978540772532,0.9014084507042254,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9710144927536232,0.02285581803073658,0.1698620319366455,23846.440744137763,0.043598389625549315,0.9747257987601335,0.9792993630573248,0.9714285714285714,0.9713831478537361,0.9777424483306836,0.9745627980922098,0.9745627980922098,0.9697933227344993,0.9841017488076311,0.972972972972973,0.9714285714285714,0.004222530762867559,JDEPur+kNN,breast-cancer
35,,1.0,500,diagonal,2,0.927038626609442,0.9154929577464789,0.9420289855072463,0.9714285714285714,0.9285714285714286,0.9428571428571428,0.9,0.9285714285714286,0.9,0.9714285714285714,0.8695652173913043,0.030527397601775474,0.1747152328491211,24059.28141784668,0.04439711570739746,0.9723414401525989,0.9713375796178344,0.9619047619047619,0.972972972972973,0.9713831478537361,0.9761526232114467,0.958664546899841,0.9697933227344993,0.9825119236883942,0.9841017488076311,0.9746031746031746,0.007524517254468118,JDEPur+kNN,breast-cancer
36,,10.0,100,full,2,0.9470672389127325,0.9577464788732394,0.8840579710144928,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9285714285714286,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.030341973447505447,0.17956843376159667,24521.336360406876,0.04510312080383301,0.9721824829120966,0.964968152866242,0.973015873015873,0.9697933227344993,0.9697933227344993,0.9777424483306836,0.9666136724960255,0.9809220985691574,0.9777424483306836,0.9697933227344993,0.9714285714285714,0.004895433457946704,JDEPur+kNN,breast-cancer
