,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,0.9513590844062947,0.9295774647887324,0.9420289855072463,0.9285714285714286,0.9714285714285714,0.9428571428571428,1.0,0.9428571428571428,0.9,0.9857142857142858,0.9710144927536232,0.1,10000,0.01,True,0.02863285770549446,0.004249429702758789,0.9431358337402344,0.0013297080993652343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
1,,1,0.9628040057224606,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.1,10000,0.01,False,0.02130829675022865,0.008498859405517579,1.8955485343933105,0.0025260448455810547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
2,,1,0.949928469241774,0.9154929577464789,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.1,10000,0.05,True,0.024768240411014664,0.012748289108276366,2.6987446784973144,0.0037214040756225588,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
3,,1,0.944206008583691,0.9295774647887324,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9,0.9857142857142858,0.927536231884058,0.1,10000,0.05,False,0.02512389534092324,0.016997718811035158,3.577451062202454,0.00489199161529541,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
4,,1,0.9585121602288984,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.9855072463768116,0.1,10000,0.1,True,0.02504483882317562,0.021247148513793945,4.4189186811447145,0.006096482276916504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
5,,1,0.9556509298998569,0.9295774647887324,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9428571428571428,1.0,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.1,10000,0.1,False,0.024217619073304737,0.025496578216552733,5.254600524902344,0.007297062873840332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
6,,1,0.9628040057224606,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9428571428571428,1.0,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.1,10000,0.25,True,0.022213041917292217,0.029746007919311524,6.141434860229492,0.008517718315124512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
7,,1,0.9570815450643777,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.1,10000,0.25,False,0.02208249139587771,0.033995437622070315,7.0007089376449585,0.009719491004943848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
8,,1,0.9570815450643777,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.01,True,0.028452620223037305,0.0382448673248291,12.851677942276002,0.010913491249084473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
9,,1,0.9556509298998569,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.01,False,0.02881400838123081,0.04249429702758789,18.81557466983795,0.012109160423278809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
10,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.05,True,0.026560527730834983,0.04674372673034668,24.60074563026428,0.01341390609741211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
11,,1,0.9556509298998569,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.1,100000,0.05,False,0.02419398933226942,0.050993156433105466,30.32722384929657,0.015626740455627442,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
12,,1,0.9570815450643777,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.1,True,0.028452620223037305,0.05524258613586426,36.01272916793823,0.017822933197021485,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
13,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9565217391304348,0.1,100000,0.1,False,0.02807559611971135,0.05949201583862305,41.92276411056518,0.020029568672180177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
14,,1,0.9570815450643777,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.25,True,0.028452620223037305,0.06374144554138184,47.83882911205292,0.022214484214782716,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
15,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.1,100000,0.25,False,0.026560527730834983,0.06799087524414063,53.75987386703491,0.024420714378356932,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
16,,1,0.9570815450643777,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.25,10000,0.01,True,0.02296191674847767,0.07224030494689941,54.44132282733917,0.026609230041503906,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
17,,1,0.9570815450643777,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,10000,0.01,False,0.028594189982448538,0.0764897346496582,55.3170245885849,0.028829479217529298,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
18,,1,0.9527896995708155,0.9154929577464789,0.9420289855072463,0.9428571428571428,0.9714285714285714,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.25,10000,0.05,True,0.024603301882117377,0.08073916435241699,56.1860235452652,0.03105168342590332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
19,,1,0.9556509298998569,0.9436619718309859,0.9565217391304348,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,10000,0.05,False,0.02584569844186666,0.08498859405517578,56.96786811351776,0.03325374126434326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
20,,1,0.9527896995708155,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.25,10000,0.1,True,0.020140067322545797,0.08923802375793458,57.82480783462525,0.03547332286834717,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
21,,1,0.9542203147353362,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9714285714285714,0.9,0.9857142857142858,0.9710144927536232,0.25,10000,0.1,False,0.025413268323256067,0.09348745346069336,58.64541711807251,0.037186813354492185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
22,,1,0.9513590844062947,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9714285714285714,0.9142857142857143,0.9857142857142858,0.9565217391304348,0.25,10000,0.25,True,0.022303746570758325,0.09773688316345215,59.48467795848846,0.038225340843200686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
23,,1,0.9570815450643777,0.9577464788732394,0.9565217391304348,0.9571428571428572,0.9714285714285714,0.9428571428571428,1.0,0.9428571428571428,0.9,0.9857142857142858,0.9565217391304348,0.25,10000,0.25,False,0.025557205239306494,0.10198631286621093,60.29791684150696,0.03924925327301025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
24,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,100000,0.01,True,0.026560527730834983,0.10623574256896973,66.10927340984344,0.04025895595550537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
25,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,100000,0.01,False,0.026560527730834983,0.11048517227172852,71.82949149608612,0.04128119945526123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
26,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,100000,0.05,True,0.026560527730834983,0.1147346019744873,77.62851252555848,0.0422882080078125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
27,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,100000,0.05,False,0.026560527730834983,0.1189840316772461,83.36346678733825,0.04330132007598877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
28,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9285714285714286,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9,0.9857142857142858,0.9710144927536232,0.25,100000,0.1,True,0.029474174109937374,0.12323346138000488,89.14834089279175,0.044312357902526855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+SDML+kNN,breast-cancer
