,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
10,,8,100,full,1,0.6783854166666666,0.6233766233766234,0.75,0.5584415584415584,0.7012987012987013,0.6363636363636364,0.6883116883116883,0.8181818181818182,0.7402597402597403,0.6883116883116883,0.5789473684210527,0.07634686212269683,0.04177913665771484,745.6421414852142,0.018759679794311524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,pima-indians
11,,8,100,diagonal,1,0.7018229166666666,0.7012987012987013,0.6842105263157895,0.6623376623376623,0.7402597402597403,0.7142857142857143,0.6623376623376623,0.7142857142857143,0.6623376623376623,0.8051948051948052,0.6710526315789473,0.042904868466344434,0.04557723999023437,769.3308259487152,0.02043788433074951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,pima-indians
12,,1,25,full,2,0.7135416666666666,0.7922077922077922,0.7105263157894737,0.7012987012987013,0.6883116883116883,0.8181818181818182,0.6883116883116883,0.7012987012987013,0.6753246753246753,0.6753246753246753,0.6842105263157895,0.047435505664991946,0.04937534332275391,813.4051298141479,0.022072386741638184,0.8460648148148148,0.8350217076700435,0.8410404624277457,0.85383502170767,0.8480463096960926,0.8219971056439942,0.8480463096960926,0.8567293777134588,0.8567293777134588,0.8451519536903039,0.8540462427745664,0.010424394589877447,JDEkNN+kNN,pima-indians
13,,1,25,diagonal,2,0.7122395833333334,0.7142857142857143,0.75,0.7142857142857143,0.7012987012987013,0.7142857142857143,0.7402597402597403,0.8051948051948052,0.7012987012987013,0.6493506493506493,0.631578947368421,0.04643785358730458,0.05317344665527344,818.6997327327729,0.02374610900878906,0.8417245370370371,0.8567293777134588,0.8497109826589595,0.8350217076700435,0.8393632416787264,0.8335745296671491,0.8379160636758322,0.8509406657018813,0.8219971056439942,0.8480463096960926,0.8439306358381503,0.009691746596000627,JDEkNN+kNN,pima-indians
14,,1,100,full,2,0.69140625,0.7402597402597403,0.6842105263157895,0.6623376623376623,0.6753246753246753,0.7272727272727273,0.7142857142857143,0.7012987012987013,0.6753246753246753,0.6493506493506493,0.6842105263157895,0.02743873537427571,0.05697154998779297,986.5374685287476,0.025411319732666016,0.8444733796296297,0.8437047756874095,0.8497109826589595,0.8668596237337193,0.8263386396526773,0.8364688856729378,0.8451519536903039,0.829232995658466,0.8350217076700435,0.8567293777134588,0.8554913294797688,0.012311687138248054,JDEkNN+kNN,pima-indians
15,,1,100,diagonal,2,0.7057291666666666,0.7792207792207793,0.7105263157894737,0.6753246753246753,0.6363636363636364,0.7012987012987013,0.7402597402597403,0.7272727272727273,0.7272727272727273,0.6883116883116883,0.6710526315789473,0.03847868860400123,0.0607696533203125,1006.3473980903625,0.027071928977966307,0.8470775462962963,0.8712011577424024,0.8569364161849711,0.8581765557163531,0.8350217076700435,0.8248914616497829,0.8451519536903039,0.8596237337192475,0.8451519536903039,0.8408104196816208,0.8338150289017341,0.013490342566277038,JDEkNN+kNN,pima-indians
16,,4,25,full,2,0.6875,0.7272727272727273,0.631578947368421,0.6363636363636364,0.6883116883116883,0.7402597402597403,0.7662337662337663,0.6623376623376623,0.6753246753246753,0.7012987012987013,0.6447368421052632,0.04371215616811081,0.06456775665283203,1052.2681605815887,0.028717756271362305,0.8401331018518519,0.8408104196816208,0.8424855491329479,0.8552821997105644,0.8350217076700435,0.8321273516642547,0.8379160636758322,0.8437047756874095,0.8277858176555717,0.8422575976845152,0.8439306358381503,0.007174737614839153,JDEkNN+kNN,pima-indians
17,,4,25,diagonal,2,0.70703125,0.7532467532467533,0.7105263157894737,0.6753246753246753,0.7012987012987013,0.6883116883116883,0.7272727272727273,0.7402597402597403,0.6753246753246753,0.7272727272727273,0.6710526315789473,0.02785677052489422,0.06836585998535157,1057.6742355585097,0.030369877815246582,0.8418692129629629,0.849493487698987,0.819364161849711,0.8364688856729378,0.849493487698987,0.8335745296671491,0.8552821997105644,0.8364688856729378,0.8364688856729378,0.8480463096960926,0.8540462427745664,0.010702212863896759,JDEkNN+kNN,pima-indians
18,,4,100,full,2,0.703125,0.7142857142857143,0.75,0.6363636363636364,0.6623376623376623,0.6883116883116883,0.7402597402597403,0.7142857142857143,0.7012987012987013,0.7402597402597403,0.6842105263157895,0.034504444448807486,0.07216396331787109,1241.4180499553681,0.03202190399169922,0.8391203703703703,0.8437047756874095,0.8410404624277457,0.8451519536903039,0.8422575976845152,0.8306801736613604,0.8350217076700435,0.8350217076700435,0.8263386396526773,0.8408104196816208,0.8511560693641619,0.006977446716584867,JDEkNN+kNN,pima-indians
19,,4,100,diagonal,2,0.6940104166666666,0.7012987012987013,0.7105263157894737,0.6883116883116883,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.7402597402597403,0.5921052631578947,0.03625948462556546,0.07596206665039062,1263.2158324480056,0.033689689636230466,0.8407118055555556,0.8422575976845152,0.8410404624277457,0.849493487698987,0.8422575976845152,0.8263386396526773,0.849493487698987,0.8379160636758322,0.8205499276410999,0.8465991316931982,0.8511560693641619,0.009611303072445855,JDEkNN+kNN,pima-indians
20,,8,25,full,2,0.6979166666666666,0.7012987012987013,0.75,0.6753246753246753,0.6103896103896104,0.6883116883116883,0.7272727272727273,0.7142857142857143,0.7402597402597403,0.6753246753246753,0.6973684210526315,0.03797507706248544,0.07976016998291016,1312.7480466127395,0.03505206108093262,0.8359375,0.8422575976845152,0.8092485549132948,0.8321273516642547,0.8306801736613604,0.8263386396526773,0.8465991316931982,0.8451519536903039,0.8379160636758322,0.8451519536903039,0.8439306358381503,0.01112576208916713,JDEkNN+kNN,pima-indians
21,,8,25,diagonal,2,0.7018229166666666,0.7402597402597403,0.7368421052631579,0.6753246753246753,0.6883116883116883,0.7532467532467533,0.6883116883116883,0.7402597402597403,0.7012987012987013,0.6363636363636364,0.6578947368421053,0.037560181782742535,0.08355827331542968,1318.6170281410218,0.0357628583908081,0.8389756944444444,0.8379160636758322,0.8208092485549133,0.8364688856729378,0.8465991316931982,0.8277858176555717,0.8509406657018813,0.8437047756874095,0.8422575976845152,0.849493487698987,0.8338150289017341,0.009134050400410224,JDEkNN+kNN,pima-indians
22,,8,100,full,2,0.7122395833333334,0.7142857142857143,0.7368421052631579,0.6753246753246753,0.6753246753246753,0.7402597402597403,0.7272727272727273,0.8181818181818182,0.6883116883116883,0.6753246753246753,0.6710526315789473,0.04381938873222093,0.08735637664794922,1514.9729674339294,0.03647246360778809,0.8434606481481481,0.8567293777134588,0.8526011560693642,0.8480463096960926,0.8422575976845152,0.8335745296671491,0.85383502170767,0.8364688856729378,0.8321273516642547,0.8263386396526773,0.8526011560693642,0.010205327033688656,JDEkNN+kNN,pima-indians
23,,8,100,diagonal,2,0.7213541666666666,0.7402597402597403,0.7236842105263158,0.6883116883116883,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.7662337662337663,0.6883116883116883,0.7272727272727273,0.75,0.024327728416889516,0.09115447998046874,1538.6616518974304,0.03718600273132324,0.8444733796296297,0.8451519536903039,0.8453757225433526,0.8567293777134588,0.8350217076700435,0.8451519536903039,0.8422575976845152,0.8465991316931982,0.8437047756874095,0.8451519536903039,0.8395953757225434,0.005249317909549773,JDEkNN+kNN,pima-indians
24,,1,25,full,4,0.7265625,0.7532467532467533,0.75,0.7272727272727273,0.6883116883116883,0.7792207792207793,0.7142857142857143,0.7142857142857143,0.7792207792207793,0.7012987012987013,0.6578947368421053,0.03731716654364633,0.09495258331298828,1582.7359557628631,0.03790626525878906,0.8110532407407407,0.8133140376266281,0.8092485549132948,0.8234442836468886,0.808972503617945,0.7959479015918958,0.8176555716353111,0.8191027496382055,0.8147612156295224,0.7916063675832128,0.8164739884393064,0.009613046335883306,JDEkNN+kNN,pima-indians
25,,1,25,diagonal,4,0.7278645833333334,0.7792207792207793,0.6973684210526315,0.6753246753246753,0.6883116883116883,0.8051948051948052,0.7142857142857143,0.7402597402597403,0.7402597402597403,0.7532467532467533,0.6842105263157895,0.041126409331361455,0.09875068664550782,1588.030558681488,0.03862767219543457,0.8090277777777778,0.8075253256150506,0.8078034682080925,0.8075253256150506,0.8002894356005789,0.8075253256150506,0.8147612156295224,0.8031837916063675,0.8002894356005789,0.8176555716353111,0.8236994219653179,0.007195197603619989,JDEkNN+kNN,pima-indians
26,,1,100,full,4,0.7369791666666666,0.8311688311688312,0.7763157894736842,0.6623376623376623,0.6883116883116883,0.7532467532467533,0.7142857142857143,0.7402597402597403,0.7792207792207793,0.7402597402597403,0.6842105263157895,0.0487123927597337,0.10254878997802734,1755.8682944774628,0.03935391902923584,0.8101851851851852,0.8017366136034733,0.8121387283236994,0.8248914616497829,0.8176555716353111,0.8031837916063675,0.8002894356005789,0.8118668596237337,0.8133140376266281,0.8205499276410999,0.796242774566474,0.008992539808490938,JDEkNN+kNN,pima-indians
27,,1,100,diagonal,4,0.71875,0.7792207792207793,0.7105263157894737,0.7142857142857143,0.6623376623376623,0.7142857142857143,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7402597402597403,0.6842105263157895,0.029698618859780077,0.10634689331054688,1775.6782240390778,0.04007344245910645,0.8139467592592593,0.8321273516642547,0.8092485549132948,0.8075253256150506,0.808972503617945,0.8017366136034733,0.8205499276410999,0.8162083936324168,0.8234442836468886,0.8162083936324168,0.8034682080924855,0.009063705197126634,JDEkNN+kNN,pima-indians
28,,4,25,full,4,0.703125,0.7012987012987013,0.6578947368421053,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7402597402597403,0.7012987012987013,0.7012987012987013,0.7012987012987013,0.6447368421052632,0.029319688261910438,0.1101449966430664,1821.598986530304,0.04078369140625,0.8127893518518519,0.8060781476121563,0.815028901734104,0.8219971056439942,0.8118668596237337,0.8031837916063675,0.8147612156295224,0.8191027496382055,0.8118668596237337,0.8133140376266281,0.8106936416184971,0.005265186438073692,JDEkNN+kNN,pima-indians
29,,4,25,diagonal,4,0.7330729166666666,0.7532467532467533,0.7236842105263158,0.6363636363636364,0.7792207792207793,0.7532467532467533,0.7532467532467533,0.7662337662337663,0.7012987012987013,0.7662337662337663,0.6973684210526315,0.04156328948321901,0.11394309997558594,1827.005061507225,0.04149880409240723,0.8117766203703703,0.804630969609262,0.8179190751445087,0.8002894356005789,0.8162083936324168,0.8104196816208393,0.8205499276410999,0.804630969609262,0.7988422575976846,0.8104196816208393,0.8338150289017341,0.01012466759477842,JDEkNN+kNN,pima-indians
30,,4,100,full,4,0.71875,0.7662337662337663,0.7631578947368421,0.6233766233766234,0.6623376623376623,0.7532467532467533,0.7532467532467533,0.6883116883116883,0.7402597402597403,0.7662337662337663,0.6710526315789473,0.049803775480298226,0.11774120330810547,2010.7488759040832,0.04222095012664795,0.8145254629629629,0.808972503617945,0.8164739884393064,0.8248914616497829,0.8248914616497829,0.8147612156295224,0.8104196816208393,0.8176555716353111,0.8060781476121563,0.8176555716353111,0.8034682080924855,0.006925807905584059,JDEkNN+kNN,pima-indians
31,,4,100,diagonal,4,0.7122395833333334,0.7402597402597403,0.7105263157894737,0.7012987012987013,0.7142857142857143,0.7532467532467533,0.7402597402597403,0.7142857142857143,0.6753246753246753,0.7272727272727273,0.6447368421052632,0.030867625404796477,0.121539306640625,2032.5466583967209,0.042943048477172854,0.8190104166666666,0.8075253256150506,0.8121387283236994,0.8306801736613604,0.8176555716353111,0.8335745296671491,0.8191027496382055,0.8162083936324168,0.7945007235890015,0.8277858176555717,0.8309248554913294,0.011648201839478161,JDEkNN+kNN,pima-indians
32,,8,25,full,4,0.72265625,0.7012987012987013,0.7631578947368421,0.6753246753246753,0.6623376623376623,0.8051948051948052,0.7142857142857143,0.7402597402597403,0.7662337662337663,0.7012987012987013,0.6973684210526315,0.042617267767297996,0.12533740997314452,2082.078872561455,0.043654870986938474,0.8054108796296297,0.8176555716353111,0.7774566473988439,0.8147612156295224,0.7988422575976846,0.7829232995658466,0.8002894356005789,0.8248914616497829,0.8118668596237337,0.8118668596237337,0.8135838150289018,0.014572291614588942,JDEkNN+kNN,pima-indians
33,,8,25,diagonal,4,0.7408854166666666,0.7532467532467533,0.8026315789473685,0.7012987012987013,0.7402597402597403,0.8051948051948052,0.7402597402597403,0.7272727272727273,0.7272727272727273,0.6883116883116883,0.7236842105263158,0.036193141879157086,0.12913551330566406,2087.947854089737,0.04436600208282471,0.8113425925925926,0.8147612156295224,0.8063583815028902,0.8104196816208393,0.8031837916063675,0.8060781476121563,0.8133140376266281,0.8162083936324168,0.8176555716353111,0.8118668596237337,0.8135838150289018,0.004520793899641532,JDEkNN+kNN,pima-indians
34,,8,100,full,4,0.7200520833333334,0.6883116883116883,0.75,0.6753246753246753,0.6753246753246753,0.7532467532467533,0.7272727272727273,0.7662337662337663,0.7792207792207793,0.7012987012987013,0.6842105263157895,0.03785422647813157,0.1329336166381836,2284.3037933826445,0.04507410526275635,0.8098958333333334,0.8219971056439942,0.8106936416184971,0.8234442836468886,0.8133140376266281,0.8176555716353111,0.7930535455861071,0.8031837916063675,0.7988422575976846,0.8017366136034733,0.815028901734104,0.009728064567478467,JDEkNN+kNN,pima-indians
35,,8,100,diagonal,4,0.7369791666666666,0.7792207792207793,0.7105263157894737,0.6883116883116883,0.7012987012987013,0.7662337662337663,0.7272727272727273,0.7792207792207793,0.7532467532467533,0.7142857142857143,0.75,0.03131979057006749,0.13673171997070313,2307.9924778461454,0.04579014778137207,0.8161168981481481,0.8075253256150506,0.8251445086705202,0.8277858176555717,0.8219971056439942,0.8104196816208393,0.8176555716353111,0.8176555716353111,0.8147612156295224,0.8147612156295224,0.8034682080924855,0.00725886911936012,JDEkNN+kNN,pima-indians
36,,1,25,full,8,0.7252604166666666,0.7662337662337663,0.7894736842105263,0.6233766233766234,0.7142857142857143,0.7922077922077922,0.7012987012987013,0.7012987012987013,0.7792207792207793,0.7272727272727273,0.6578947368421053,0.054209864416987,0.14052982330322267,2352.066781711578,0.04650545120239258,0.7848668981481481,0.768451519536903,0.7890173410404624,0.7959479015918958,0.784370477568741,0.7785817655571635,0.788712011577424,0.7771345875542692,0.7872648335745297,0.7742402315484804,0.8049132947976878,0.010219277622687694,JDEkNN+kNN,pima-indians
37,,1,25,diagonal,8,0.7395833333333334,0.7792207792207793,0.75,0.7272727272727273,0.6753246753246753,0.7792207792207793,0.7272727272727273,0.7792207792207793,0.7402597402597403,0.7532467532467533,0.6842105263157895,0.03536583903368842,0.14432792663574218,2357.3613846302032,0.04722020626068115,0.7897858796296297,0.7785817655571635,0.7991329479768786,0.7901591895803184,0.784370477568741,0.7872648335745297,0.784370477568741,0.7858176555716353,0.7930535455861071,0.7930535455861071,0.8020231213872833,0.0068183584782219595,JDEkNN+kNN,pima-indians
38,,1,100,full,8,0.7591145833333334,0.8051948051948052,0.7894736842105263,0.7402597402597403,0.7142857142857143,0.8051948051948052,0.7272727272727273,0.7792207792207793,0.7922077922077922,0.7402597402597403,0.6973684210526315,0.03770276082613851,0.1481260299682617,2525.199120426178,0.04793264865875244,0.7845775462962963,0.7771345875542692,0.7890173410404624,0.8031837916063675,0.7945007235890015,0.784370477568741,0.7785817655571635,0.768451519536903,0.7742402315484804,0.8002894356005789,0.7760115606936416,0.011148595763529369,JDEkNN+kNN,pima-indians
39,,1,100,diagonal,8,0.7434895833333334,0.7532467532467533,0.7105263157894737,0.6883116883116883,0.6883116883116883,0.8051948051948052,0.7532467532467533,0.7792207792207793,0.7922077922077922,0.7532467532467533,0.7105263157894737,0.04000700518792792,0.15192413330078125,2545.009049987793,0.04865000247955322,0.7864583333333334,0.8031837916063675,0.7904624277456648,0.7727930535455861,0.7785817655571635,0.7829232995658466,0.7800289435600579,0.7930535455861071,0.7916063675832128,0.784370477568741,0.7875722543352601,0.008209667911756875,JDEkNN+kNN,pima-indians
40,,4,25,full,8,0.7239583333333334,0.7272727272727273,0.7631578947368421,0.7012987012987013,0.7272727272727273,0.7532467532467533,0.7272727272727273,0.7012987012987013,0.7402597402597403,0.7142857142857143,0.6842105263157895,0.023223854566702798,0.1557222366333008,2590.9298124790193,0.04936895370483398,0.7951388888888888,0.7930535455861071,0.7991329479768786,0.7872648335745297,0.8002894356005789,0.7814761215629522,0.804630969609262,0.7901591895803184,0.8017366136034733,0.788712011577424,0.8049132947976878,0.007686169074213924,JDEkNN+kNN,pima-indians
41,,4,25,diagonal,8,0.7278645833333334,0.7662337662337663,0.7105263157894737,0.6753246753246753,0.6883116883116883,0.7922077922077922,0.7272727272727273,0.7532467532467533,0.7142857142857143,0.7662337662337663,0.6842105263157895,0.0380059605312345,0.15952033996582032,2596.3358874559403,0.050077629089355466,0.7906539351851852,0.7655571635311144,0.7803468208092486,0.7814761215629522,0.7872648335745297,0.788712011577424,0.808972503617945,0.7988422575976846,0.8002894356005789,0.7872648335745297,0.8078034682080925,0.012793075543288897,JDEkNN+kNN,pima-indians
42,,4,100,full,8,0.73828125,0.7662337662337663,0.7631578947368421,0.7142857142857143,0.7272727272727273,0.7792207792207793,0.7532467532467533,0.7012987012987013,0.7792207792207793,0.7402597402597403,0.6578947368421053,0.03675157571611313,0.16331844329833983,2780.0797018527983,0.0507767915725708,0.7897858796296297,0.7872648335745297,0.7976878612716763,0.8031837916063675,0.7959479015918958,0.788712011577424,0.784370477568741,0.7973950795947902,0.7771345875542692,0.7930535455861071,0.773121387283237,0.00907242726247553,JDEkNN+kNN,pima-indians
43,,4,100,diagonal,8,0.7213541666666666,0.7662337662337663,0.7105263157894737,0.6753246753246753,0.7142857142857143,0.7922077922077922,0.7532467532467533,0.6883116883116883,0.6753246753246753,0.7532467532467533,0.6842105263157895,0.03993086396248765,0.16711654663085937,2801.877484345436,0.051485753059387206,0.7970196759259259,0.7945007235890015,0.8005780346820809,0.8002894356005789,0.7916063675832128,0.7988422575976846,0.8060781476121563,0.8075253256150506,0.7785817655571635,0.7988422575976846,0.7933526011560693,0.007819683127656397,JDEkNN+kNN,pima-indians
44,,8,25,full,8,0.7330729166666666,0.8051948051948052,0.7236842105263158,0.7142857142857143,0.7142857142857143,0.7662337662337663,0.7402597402597403,0.7272727272727273,0.7272727272727273,0.7402597402597403,0.6710526315789473,0.033335100894453365,0.1709146499633789,2851.40969851017,0.05218706130981445,0.7897858796296297,0.7901591895803184,0.7702312138728323,0.7945007235890015,0.7785817655571635,0.7814761215629522,0.7858176555716353,0.7916063675832128,0.7945007235890015,0.8017366136034733,0.8092485549132948,0.010780745901143042,JDEkNN+kNN,pima-indians
45,,8,25,diagonal,8,0.7434895833333334,0.7792207792207793,0.8026315789473685,0.7012987012987013,0.7272727272727273,0.7792207792207793,0.7272727272727273,0.7402597402597403,0.7402597402597403,0.7272727272727273,0.7105263157894737,0.03118921508067729,0.17471275329589844,2857.278680038452,0.05289568901062012,0.7903645833333334,0.7959479015918958,0.7789017341040463,0.7988422575976846,0.788712011577424,0.788712011577424,0.8031837916063675,0.784370477568741,0.8017366136034733,0.7829232995658466,0.7803468208092486,0.008515961211573239,JDEkNN+kNN,pima-indians
46,,8,100,full,8,0.7330729166666666,0.7792207792207793,0.75,0.7142857142857143,0.6883116883116883,0.7402597402597403,0.7012987012987013,0.7662337662337663,0.7792207792207793,0.6883116883116883,0.7236842105263158,0.033398968055832035,0.17851085662841798,3053.6346193313598,0.05360007286071777,0.7906539351851852,0.7973950795947902,0.8005780346820809,0.7959479015918958,0.7988422575976846,0.7930535455861071,0.7771345875542692,0.7829232995658466,0.7800289435600579,0.788712011577424,0.791907514450867,0.007781593986348596,JDEkNN+kNN,pima-indians
47,,8,100,diagonal,8,0.75,0.7922077922077922,0.7236842105263158,0.7272727272727273,0.7142857142857143,0.8051948051948052,0.7662337662337663,0.7272727272727273,0.7922077922077922,0.7272727272727273,0.7236842105263158,0.033291273547296434,0.1823089599609375,3077.3233037948607,0.05429918766021728,0.796875,0.7988422575976846,0.8078034682080925,0.8017366136034733,0.8031837916063675,0.7945007235890015,0.8017366136034733,0.7930535455861071,0.8002894356005789,0.7814761215629522,0.7861271676300579,0.007713062787056549,JDEkNN+kNN,pima-indians
48,,1,25,full,16,0.7473958333333334,0.8571428571428571,0.75,0.6883116883116883,0.7012987012987013,0.8311688311688312,0.7272727272727273,0.6883116883116883,0.7792207792207793,0.7402597402597403,0.7105263157894737,0.0556811960869644,0.18610706329345703,3121.3976076602935,0.05501866340637207,0.7756076388888888,0.7568740955137482,0.7861271676300579,0.7872648335745297,0.7785817655571635,0.7626628075253257,0.7713458755426917,0.7742402315484804,0.7698986975397974,0.7698986975397974,0.7991329479768786,0.011885145291431866,JDEkNN+kNN,pima-indians
49,,1,25,diagonal,16,0.75,0.7922077922077922,0.7763157894736842,0.6623376623376623,0.7272727272727273,0.8181818181818182,0.7532467532467533,0.7922077922077922,0.7402597402597403,0.7532467532467533,0.6842105263157895,0.04642162746241049,0.18990516662597656,3126.6922105789185,0.05573518276214599,0.7750289351851852,0.768451519536903,0.7817919075144508,0.7713458755426917,0.7829232995658466,0.7612156295224313,0.7727930535455861,0.7814761215629522,0.768451519536903,0.7800289435600579,0.7817919075144508,0.007185117519148163,JDEkNN+kNN,pima-indians
50,,1,100,full,16,0.75,0.8181818181818182,0.7236842105263158,0.7402597402597403,0.7012987012987013,0.7922077922077922,0.7012987012987013,0.7922077922077922,0.7662337662337663,0.7662337662337663,0.6973684210526315,0.041279329591462084,0.1937032699584961,3294.5299463748934,0.056453490257263185,0.7711226851851852,0.7727930535455861,0.7702312138728323,0.8002894356005789,0.7597684515195369,0.7597684515195369,0.7713458755426917,0.7583212735166426,0.7597684515195369,0.788712011577424,0.7702312138728323,0.013096354934741752,JDEkNN+kNN,pima-indians
51,,1,100,diagonal,16,0.7421875,0.7792207792207793,0.6973684210526315,0.6623376623376623,0.6623376623376623,0.7532467532467533,0.8051948051948052,0.8051948051948052,0.8051948051948052,0.7272727272727273,0.7236842105263158,0.053599468188517484,0.19750137329101564,3314.339875936508,0.05716915130615234,0.7727141203703703,0.7858176555716353,0.7644508670520231,0.7742402315484804,0.7568740955137482,0.7742402315484804,0.7612156295224313,0.788712011577424,0.7829232995658466,0.7713458755426917,0.7673410404624278,0.01009289653988498,JDEkNN+kNN,pima-indians
52,,4,25,full,16,0.7200520833333334,0.7662337662337663,0.6973684210526315,0.7402597402597403,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.7272727272727273,0.7792207792207793,0.6623376623376623,0.6842105263157895,0.03512258524694615,0.20129947662353515,3360.260638427734,0.05788135528564453,0.7730034722222222,0.7554269175108539,0.7947976878612717,0.7713458755426917,0.7800289435600579,0.768451519536903,0.7568740955137482,0.7756874095513748,0.7742402315484804,0.7756874095513748,0.7774566473988439,0.010736257676873117,JDEkNN+kNN,pima-indians
