,error,knn__n_neighbors,mean,nca__learn_rate,nca__max_iter,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,0.9666666666666667,0.1,50,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.002452540397644043,1.0965373754501342,0.0014474153518676757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
1,,1,0.96,0.1,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.03265986323710904,0.004905080795288086,5.369593572616577,0.00271453857421875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
2,,1,0.9466666666666667,0.1,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.026666666666666658,0.0073576211929321286,13.950681114196778,0.00392153263092041,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
3,,1,0.9533333333333334,0.1,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,1.0,0.04268749491621898,0.009810161590576173,32.3274867773056,0.00512998104095459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
4,,1,0.9666666666666667,0.01,50,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.012262701988220215,33.317767071723935,0.006336665153503418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
5,,1,0.96,0.01,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.03265986323710904,0.014715242385864257,37.97186419963837,0.007519268989562988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
6,,1,0.9466666666666667,0.01,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.026666666666666658,0.0171677827835083,46.471542072296145,0.008697175979614257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
7,,1,0.9533333333333334,0.01,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,1.0,0.04268749491621898,0.019620323181152345,63.24995460510254,0.009875726699829102,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,iris
8,,2,0.94,0.1,50,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.046666666666666655,0.022072863578796387,64.34649198055267,0.011058425903320313,0.9822222222222222,0.9777777777777777,0.9925925925925926,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9925925925925926,0.006789001029564218,stand+NCA+kNN,iris
9,,2,0.9533333333333334,0.1,250,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.04268749491621898,0.02452540397644043,68.61954817771911,0.012242817878723144,0.9888888888888889,0.9925925925925926,0.9925925925925926,0.9851851851851852,0.9851851851851852,1.0,0.9777777777777777,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9925925925925926,0.005972042776517453,stand+NCA+kNN,iris
10,,2,0.9466666666666667,0.1,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,1.0,0.9333333333333333,0.039999999999999994,0.026977944374084472,77.20063571929931,0.013428473472595214,0.9888888888888889,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9703703703703703,1.0,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.007590333900710825,stand+NCA+kNN,iris
11,,2,0.9533333333333334,0.1,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,1.0,0.9333333333333333,0.04268749491621898,0.029430484771728514,95.57744138240814,0.014599609375,0.9859259259259259,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.003989010968247786,stand+NCA+kNN,iris
12,,2,0.94,0.01,50,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.046666666666666655,0.03188302516937256,96.56772167682648,0.015787363052368164,0.9822222222222222,0.9777777777777777,0.9925925925925926,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9925925925925926,0.006789001029564218,stand+NCA+kNN,iris
13,,2,0.9533333333333334,0.01,250,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.04268749491621898,0.0343355655670166,101.2218188047409,0.016965174674987794,0.9888888888888889,0.9925925925925926,0.9925925925925926,0.9851851851851852,0.9851851851851852,1.0,0.9777777777777777,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9925925925925926,0.005972042776517453,stand+NCA+kNN,iris
14,,2,0.9466666666666667,0.01,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,1.0,0.9333333333333333,0.039999999999999994,0.036788105964660645,109.72149667739868,0.018144106864929198,0.9888888888888889,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9703703703703703,1.0,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.007590333900710825,stand+NCA+kNN,iris
15,,2,0.9533333333333334,0.01,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,1.0,0.9333333333333333,0.04268749491621898,0.03924064636230469,126.49990921020508,0.019342374801635743,0.9859259259259259,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.003989010968247786,stand+NCA+kNN,iris
16,,4,0.9666666666666667,0.1,50,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.04169318675994873,127.59644658565522,0.02050964832305908,0.9822222222222222,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9777777777777777,0.9925925925925926,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.007554102983100433,stand+NCA+kNN,iris
17,,4,0.9733333333333334,0.1,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.03265986323710904,0.044145727157592775,131.86950278282166,0.021675944328308105,0.9844444444444445,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.005185185185185193,stand+NCA+kNN,iris
18,,4,0.9733333333333334,0.1,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.03265986323710904,0.046598267555236814,140.45059032440184,0.02286069393157959,0.9829629629629629,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.003394500514782109,stand+NCA+kNN,iris
19,,4,0.9733333333333334,0.1,1000,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.03265986323710904,0.04905080795288086,158.82739598751067,0.02403724193572998,0.9807407407407407,0.9703703703703703,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.005925925925925934,stand+NCA+kNN,iris
20,,4,0.9666666666666667,0.01,50,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.033333333333333326,0.051503348350524905,159.817676281929,0.025205063819885253,0.9822222222222222,0.9851851851851852,0.9925925925925926,0.9851851851851852,0.9777777777777777,0.9925925925925926,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.007554102983100433,stand+NCA+kNN,iris
21,,4,0.9733333333333334,0.01,250,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.03265986323710904,0.053955888748168944,164.47177340984345,0.026385283470153807,0.9844444444444445,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9925925925925926,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.005185185185185193,stand+NCA+kNN,iris
22,,4,0.9733333333333334,0.01,500,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,0.03265986323710904,0.05640842914581299,172.97145128250122,0.027559399604797363,0.9829629629629629,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.003394500514782109,stand+NCA+kNN,iris
