,cmaes__knn_weights,cmaes__metric,cmaes__n_gen,cmaes__n_neighbors,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,uniform,diagonal,100,1,,1,0.9656652360515021,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,1.0,0.9,1.0,0.9710144927536232,0.02943510625369297,0.006788706779479981,52.9179206609726,0.0023821115493774412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
1,uniform,diagonal,100,4,,1,0.9570815450643777,0.9859154929577465,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.8857142857142857,0.9857142857142858,0.9565217391304348,0.027869882100609415,0.013577413558959962,105.79657595157623,0.004458832740783692,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
2,uniform,diagonal,100,8,,1,0.9613733905579399,0.971830985915493,0.9565217391304348,0.9857142857142858,0.9428571428571428,0.9714285714285714,1.0,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.8985507246376812,0.027497532318633687,0.02036612033843994,159.34139049053192,0.006351971626281738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
3,uniform,diagonal,100,16,,1,0.949928469241774,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9420289855072463,0.017243244159217946,0.027154827117919923,213.97940397262573,0.00821681022644043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
4,uniform,diagonal,250,1,,1,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9285714285714286,0.9285714285714286,1.0,0.9420289855072463,0.02076354241820163,0.0339435338973999,346.9832973241806,0.010199880599975586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
5,uniform,diagonal,250,4,,1,0.9556509298998569,0.9436619718309859,0.9710144927536232,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9285714285714286,0.9285714285714286,1.0,0.9565217391304348,0.02246630414254777,0.04073224067687988,480.15049600601196,0.012084603309631348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
6,uniform,diagonal,250,8,,1,0.9570815450643777,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9571428571428572,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9420289855072463,0.011124304460592217,0.04752094745635986,611.8994106531143,0.013969683647155761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
7,uniform,diagonal,250,16,,1,0.9599427753934192,0.971830985915493,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.017960898375922428,0.054309654235839847,747.5857115507126,0.015882325172424317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
8,uniform,diagonal,1000,1,,1,0.9384835479256081,0.9436619718309859,0.9130434782608695,0.9428571428571428,0.9,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9,0.9714285714285714,0.927536231884058,0.027309947383613017,0.061098361015319826,1277.6473706960678,0.017807936668395995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
9,uniform,diagonal,1000,4,,1,0.9556509298998569,0.9577464788732394,0.927536231884058,0.9857142857142858,0.9428571428571428,0.9571428571428572,1.0,0.9,0.9428571428571428,0.9857142857142858,0.9565217391304348,0.028278318328957344,0.0678870677947998,1807.552944779396,0.01966869831085205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
10,uniform,diagonal,1000,8,,1,0.9484978540772532,0.9436619718309859,0.9565217391304348,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9285714285714286,0.9571428571428572,0.9565217391304348,0.012981496009758517,0.07467577457427979,2339.2691201448442,0.021302413940429688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
11,uniform,diagonal,1000,16,,1,0.9713876967095851,0.9577464788732394,0.9855072463768116,0.9857142857142858,0.9571428571428572,0.9714285714285714,1.0,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9855072463768116,0.020132068934250492,0.08146448135375976,2881.0171715259553,0.022877979278564452,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
12,uniform,full,100,1,,1,0.9613733905579399,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9714285714285714,1.0,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9855072463768116,0.02221479647334755,0.08825318813323975,2969.5769751787184,0.024285507202148438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
13,uniform,full,100,4,,1,0.9556509298998569,0.9154929577464789,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9710144927536232,0.018329067192616812,0.09504189491271972,3058.765032219887,0.025681233406066893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
14,uniform,full,100,8,,1,0.9556509298998569,0.9436619718309859,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9571428571428572,1.0,0.9142857142857143,0.9285714285714286,0.9571428571428572,0.9855072463768116,0.024192325273047943,0.10183060169219971,3148.170409989357,0.027079176902770997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
15,uniform,full,100,16,,1,0.9599427753934192,0.9295774647887324,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9714285714285714,1.0,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9710144927536232,0.019830323498871576,0.10861930847167969,3239.701463389397,0.028473734855651855,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
16,uniform,full,250,1,,1,0.9556509298998569,0.9577464788732394,0.9710144927536232,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9714285714285714,0.9571428571428572,0.9,0.9571428571428572,0.9855072463768116,0.02506589211668233,0.11540801525115967,3459.93340716362,0.029873991012573244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
17,uniform,full,250,4,,1,0.9527896995708155,0.9295774647887324,0.9420289855072463,0.9428571428571428,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9710144927536232,0.023851365115630716,0.12219672203063965,3681.3118193387986,0.031275486946105956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
18,uniform,full,250,8,,1,0.9470672389127325,0.9436619718309859,0.9710144927536232,0.9285714285714286,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9714285714285714,0.8857142857142857,0.9571428571428572,0.9420289855072463,0.027108892316785815,0.12898542881011962,3904.6218194246294,0.032682275772094725,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
19,uniform,full,250,16,,1,0.9484978540772532,0.971830985915493,0.9565217391304348,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9714285714285714,0.9130434782608695,0.02427081799317323,0.1357741355895996,4132.4299579620365,0.0340747594833374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
20,uniform,full,1000,1,,1,0.9556509298998569,0.9295774647887324,0.9855072463768116,0.9571428571428572,0.9428571428571428,0.9714285714285714,1.0,0.9285714285714286,0.8857142857142857,0.9857142857142858,0.9710144927536232,0.03273695210360396,0.1425628423690796,5015.167560982704,0.03556859493255615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
21,uniform,full,1000,4,,1,0.9556509298998569,0.9154929577464789,0.9420289855072463,0.9714285714285714,0.9285714285714286,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9710144927536232,0.02410088511518063,0.14935154914855958,5899.684910297394,0.03696565628051758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
22,uniform,full,1000,8,,1,0.9456366237482118,0.9154929577464789,0.927536231884058,0.9428571428571428,0.9571428571428572,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9857142857142858,0.927536231884058,0.022854139746020633,0.15614025592803954,6787.612083745003,0.03837428092956543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
23,uniform,full,1000,16,,1,0.9585121602288984,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9714285714285714,1.0,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9565217391304348,0.016162635535309746,0.16292896270751953,7692.555903720856,0.03920702934265137,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
24,distance,diagonal,100,1,,1,0.944206008583691,0.971830985915493,0.9710144927536232,0.9285714285714286,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9428571428571428,0.8857142857142857,0.9857142857142858,0.8840579710144928,0.035531341415221525,0.1697176694869995,7745.487585687637,0.04001030921936035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
25,distance,diagonal,100,4,,1,0.9542203147353362,0.9859154929577465,0.9420289855072463,0.9428571428571428,0.9571428571428572,0.9428571428571428,1.0,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9130434782608695,0.02643864303636709,0.1765063762664795,7796.669504356384,0.040796327590942386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
26,distance,diagonal,100,8,,1,0.9628040057224606,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9857142857142858,0.9857142857142858,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.021366873939817475,0.18329508304595948,7849.660587525368,0.041645932197570804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
27,distance,diagonal,100,16,,1,0.9613733905579399,0.9436619718309859,0.9710144927536232,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9857142857142858,0.9285714285714286,0.9857142857142858,0.9420289855072463,0.019204031824047056,0.19008378982543944,7903.626318764686,0.042457079887390135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
28,distance,diagonal,250,1,,1,0.9556509298998569,0.9859154929577465,0.9420289855072463,0.9571428571428572,0.9428571428571428,1.0,0.9857142857142858,0.9142857142857143,0.9285714285714286,0.9714285714285714,0.927536231884058,0.027607423338213744,0.19687249660491943,8035.517045712471,0.043278741836547854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
29,distance,diagonal,250,4,,1,0.9556509298998569,0.9577464788732394,0.9420289855072463,0.9285714285714286,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9571428571428572,0.9428571428571428,1.0,0.927536231884058,0.022721822762073834,0.20366120338439941,8167.943569684028,0.04409477710723877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
30,distance,diagonal,250,8,,1,0.9527896995708155,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.01577074954571471,0.2104499101638794,8300.492045760155,0.04491431713104248,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
31,distance,diagonal,250,16,,1,0.9570815450643777,0.9859154929577465,0.9565217391304348,0.9571428571428572,0.9571428571428572,0.9714285714285714,1.0,0.9285714285714286,0.9,0.9857142857142858,0.927536231884058,0.02939960270984917,0.21723861694335939,8435.48500699997,0.0457228422164917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
32,distance,diagonal,1000,1,,1,0.9513590844062947,0.9295774647887324,0.9565217391304348,0.9714285714285714,0.9428571428571428,0.9714285714285714,0.9857142857142858,0.9285714285714286,0.8857142857142857,0.9857142857142858,0.9565217391304348,0.02931663711832977,0.22402732372283934,8960.157656478881,0.046576642990112306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
33,distance,diagonal,1000,4,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9714285714285714,0.9428571428571428,0.9428571428571428,1.0,0.9571428571428572,0.9285714285714286,0.9714285714285714,0.9565217391304348,0.02051565642872877,0.23081603050231933,9485.988875436782,0.047385239601135255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
34,distance,diagonal,1000,8,,1,0.9613733905579399,0.9577464788732394,0.9710144927536232,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9420289855072463,0.01577299367055245,0.23760473728179932,10016.096799278259,0.048205089569091794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
35,distance,diagonal,1000,16,,1,0.9484978540772532,0.9577464788732394,0.9420289855072463,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9571428571428572,0.9130434782608695,0.019653179407942662,0.2443934440612793,10556.466678786277,0.04901418685913086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
36,distance,full,100,1,,1,0.9556509298998569,0.9577464788732394,0.9565217391304348,0.9142857142857143,0.9285714285714286,0.9285714285714286,0.9857142857142858,0.9857142857142858,0.9571428571428572,0.9857142857142858,0.9565217391304348,0.024284212408365185,0.2511821508407593,10642.370439314842,0.04971466064453125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
37,distance,full,100,4,,1,0.9484978540772532,0.9154929577464789,0.9710144927536232,0.9428571428571428,0.9285714285714286,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9714285714285714,0.9565217391304348,0.022972608407820883,0.25797085762023925,10729.935877132415,0.05041348934173584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
38,distance,full,100,8,,1,0.9384835479256081,0.9436619718309859,0.927536231884058,0.9285714285714286,0.9142857142857143,0.9428571428571428,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9714285714285714,0.9130434782608695,0.02238158320834427,0.26475956439971926,10818.959567356109,0.051114654541015624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
39,distance,full,100,16,,1,0.9556509298998569,0.9577464788732394,0.9710144927536232,0.9285714285714286,0.9428571428571428,0.9714285714285714,1.0,0.9714285714285714,0.9142857142857143,0.9714285714285714,0.927536231884058,0.02520429628535557,0.2715482711791992,10909.794387507438,0.051821351051330566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
40,distance,full,250,1,,1,0.9542203147353362,0.9577464788732394,0.9565217391304348,0.9285714285714286,0.9428571428571428,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9428571428571428,0.9714285714285714,0.9565217391304348,0.01537788303303845,0.2783369779586792,11131.031036376953,0.052525877952575684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
41,distance,full,250,4,,1,0.9527896995708155,0.9577464788732394,0.927536231884058,0.9285714285714286,0.9428571428571428,0.9571428571428572,1.0,0.9714285714285714,0.9285714285714286,0.9571428571428572,0.9565217391304348,0.021358946739411994,0.2851256847381592,11352.650112342835,0.05330979824066162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
42,distance,full,250,8,,1,0.9527896995708155,0.9154929577464789,0.9855072463768116,0.9428571428571428,0.9428571428571428,0.9571428571428572,0.9714285714285714,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9710144927536232,0.024540535517152254,0.29191439151763915,11575.253419327735,0.05405504703521728,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
43,distance,full,250,16,,1,0.9599427753934192,0.9436619718309859,0.9565217391304348,0.9714285714285714,0.9571428571428572,0.9857142857142858,1.0,0.9285714285714286,0.8857142857142857,1.0,0.9710144927536232,0.0330249385401383,0.29870309829711916,11801.992824316025,0.054775428771972653,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
44,distance,full,1000,1,,1,0.9527896995708155,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9714285714285714,0.927536231884058,0.01932741138376398,0.3054918050765991,12680.972590970992,0.055515456199646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
45,distance,full,1000,4,,1,0.9513590844062947,0.9295774647887324,0.9565217391304348,0.9,0.9714285714285714,0.9714285714285714,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9857142857142858,0.9565217391304348,0.027148042882240944,0.3122805118560791,13565.812847614288,0.05624988079071045,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
46,distance,full,1000,8,,1,0.9556509298998569,0.9295774647887324,0.9565217391304348,0.9714285714285714,0.9285714285714286,0.9714285714285714,1.0,0.9571428571428572,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.025848128107097378,0.3190692186355591,14454.430848693848,0.05696680545806885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
47,distance,full,1000,16,,1,0.9585121602288984,0.9577464788732394,0.9710144927536232,0.9571428571428572,0.9428571428571428,0.9714285714285714,1.0,0.9428571428571428,0.9142857142857143,0.9857142857142858,0.9420289855072463,0.02346195267244054,0.32585792541503905,15358.379690504074,0.05767712593078613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,breast-cancer
