,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,25,diagonal,1,0.8605769230769231,1.0,0.7,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.8095238095238095,0.9047619047619048,0.8095238095238095,0.75,0.9,0.08748210053395038,0.002103877067565918,127.10404326915742,0.0007473945617675782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
1,,1,100,diagonal,1,0.8413461538461539,0.9545454545454546,0.75,0.9523809523809523,0.8095238095238095,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7619047619047619,0.8,0.95,0.08424063344821815,0.004207754135131836,640.3741103887558,0.0013700485229492187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
2,,4,25,diagonal,1,0.8173076923076923,0.9545454545454546,0.7,0.8095238095238095,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.85,0.85,0.10079149298242564,0.006311631202697754,777.1344081640243,0.0019752025604248048,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
3,,4,100,diagonal,1,0.8269230769230769,0.8636363636363636,0.7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.75,0.95,0.0746810839111713,0.008415508270263671,1318.1764558315276,0.002581667900085449,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
4,,8,25,diagonal,1,0.8461538461538461,1.0,0.7,0.9047619047619048,0.7619047619047619,0.9523809523809523,0.6190476190476191,0.8571428571428571,0.8571428571428571,0.85,0.95,0.11377863697237947,0.01051938533782959,1456.9729368686676,0.003184199333190918,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
5,,8,100,diagonal,1,0.8317307692307693,0.8636363636363636,0.7,0.9523809523809523,0.7619047619047619,0.9523809523809523,0.5238095238095238,0.9523809523809523,0.8571428571428571,0.85,0.9,0.12937171494930313,0.012623262405395509,1953.4200902462005,0.003797316551208496,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,sonar
6,,1,25,diagonal,2,0.7980769230769231,0.9545454545454546,0.7,0.7619047619047619,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.85,0.9,0.09555900528437432,0.014727139472961425,2080.524133515358,0.004396581649780273,0.9182692307692307,0.8870967741935484,0.898936170212766,0.9411764705882353,0.946524064171123,0.8877005347593583,0.946524064171123,0.9358288770053476,0.9358288770053476,0.925531914893617,0.8776595744680851,0.02592280676758509,JDEkNN+kNN,sonar
7,,1,100,diagonal,2,0.7692307692307693,0.9090909090909091,0.7,0.8095238095238095,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.7619047619047619,0.7142857142857143,0.85,0.85,0.07658593503982912,0.016831016540527342,2593.7942006349563,0.004993867874145508,0.9123931623931624,0.9032258064516129,0.9202127659574468,0.9358288770053476,0.8983957219251337,0.9251336898395722,0.9144385026737968,0.9144385026737968,0.8877005347593583,0.9042553191489362,0.9202127659574468,0.013409441840446257,JDEkNN+kNN,sonar
8,,4,25,diagonal,2,0.7596153846153846,0.9545454545454546,0.6,0.8095238095238095,0.7619047619047619,0.7619047619047619,0.5238095238095238,0.7619047619047619,0.7619047619047619,0.8,0.85,0.11462109920571455,0.01893489360809326,2730.554498410225,0.005593609809875488,0.9022435897435898,0.8870967741935484,0.8829787234042553,0.9251336898395722,0.9251336898395722,0.8983957219251337,0.9037433155080213,0.93048128342246,0.8770053475935828,0.8936170212765957,0.898936170212766,0.017847189994647128,JDEkNN+kNN,sonar
9,,4,100,diagonal,2,0.7788461538461539,0.7727272727272727,0.75,0.8095238095238095,0.8571428571428571,0.6190476190476191,0.6666666666666666,0.8095238095238095,0.8095238095238095,0.7,1.0,0.10152121793963714,0.02103877067565918,3271.5965460777284,0.006192064285278321,0.9022435897435898,0.8763440860215054,0.9095744680851063,0.8983957219251337,0.9090909090909091,0.8877005347593583,0.9625668449197861,0.8716577540106952,0.9144385026737968,0.9042553191489362,0.8882978723404256,0.02432971751501628,JDEkNN+kNN,sonar
10,,8,25,diagonal,2,0.7884615384615384,0.9090909090909091,0.6,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.6190476190476191,0.8095238095238095,0.8571428571428571,0.8,0.9,0.10351808032249869,0.0231426477432251,3410.3930271148683,0.006790566444396973,0.9033119658119658,0.9032258064516129,0.8723404255319149,0.893048128342246,0.9144385026737968,0.9037433155080213,0.8983957219251337,0.893048128342246,0.9144385026737968,0.9202127659574468,0.9202127659574468,0.014188606973024688,JDEkNN+kNN,sonar
11,,8,100,diagonal,2,0.7932692307692307,0.7272727272727273,0.75,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.6190476190476191,0.8571428571428571,0.7619047619047619,0.85,0.95,0.0915493558272719,0.025246524810791017,3906.840180492401,0.007389736175537109,0.8926282051282052,0.8870967741935484,0.925531914893617,0.8716577540106952,0.893048128342246,0.8983957219251337,0.8983957219251337,0.8716577540106952,0.8823529411764706,0.8936170212765957,0.9042553191489362,0.015169760889183455,JDEkNN+kNN,sonar
