,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
40,16,uniform,250,full,,1,0.9749582637729549,0.9891891891891892,0.9886363636363636,0.9672131147540983,0.9613259668508287,0.9777777777777777,0.9664804469273743,0.9720670391061452,0.9776536312849162,0.9831460674157303,0.9661016949152542,0.009361424376112135,0.44550886154174807,74143.15669748784,0.2155130386352539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
41,16,uniform,250,diagonal,,1,0.9777406789092933,0.972972972972973,1.0,0.9726775956284153,0.9723756906077348,0.9944444444444445,0.9720670391061452,0.9608938547486033,0.9832402234636871,0.9775280898876404,0.9717514124293786,0.01110756322820625,0.4563749313354492,74290.68430035115,0.22284262180328368,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
42,16,distance,50,full,,1,0.9771841958820257,0.9945945945945946,0.9886363636363636,0.9726775956284153,0.9834254143646409,0.9666666666666667,0.9664804469273743,0.9720670391061452,0.9832402234636871,0.9775280898876404,0.9661016949152542,0.009510562219063184,0.4672410011291504,75617.32063343524,0.2261789083480835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
43,16,distance,50,diagonal,,1,0.9716193656093489,0.9621621621621622,0.9886363636363636,0.9672131147540983,0.9834254143646409,0.9777777777777777,0.9664804469273743,0.9608938547486033,0.9776536312849162,0.9606741573033708,0.9717514124293786,0.009345537507327953,0.47810707092285154,75643.26970911026,0.23351850509643554,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
44,16,distance,100,full,,1,0.9749582637729549,0.9837837837837838,0.9829545454545454,0.9726775956284153,0.9723756906077348,0.9833333333333333,0.9776536312849162,0.9776536312849162,0.9608938547486033,0.9719101123595506,0.9661016949152542,0.0072381275682265244,0.48897314071655273,78217.7084984541,0.23684415817260743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
45,16,distance,100,diagonal,,1,0.9760712298274903,0.9891891891891892,1.0,0.9726775956284153,0.9668508287292817,0.9722222222222222,0.9608938547486033,0.9776536312849162,0.9720670391061452,0.9887640449438202,0.96045197740113,0.012288095154897564,0.49983921051025393,78281.86998574734,0.2441641330718994,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
46,16,distance,250,full,,1,0.9749582637729549,0.9837837837837838,0.9886363636363636,0.9781420765027322,0.9668508287292817,0.9888888888888889,0.9776536312849162,0.9608938547486033,0.9720670391061452,0.9662921348314607,0.9661016949152542,0.009496708245636316,0.5107052803039551,84007.74555017948,0.2474663734436035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
47,16,distance,250,diagonal,,1,0.9771841958820257,0.9783783783783784,0.9943181818181818,0.9508196721311475,0.9613259668508287,1.0,0.9664804469273743,0.9776536312849162,0.9832402234636871,0.9719101123595506,0.9887005649717514,0.014401193470354528,0.5215713500976562,84151.08949091434,0.2548520565032959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,digits10
48,1,uniform,50,full,,2,0.9666110183639399,0.972972972972973,0.9772727272727273,0.9617486338797814,0.9668508287292817,0.9666666666666667,0.9664804469273743,0.9776536312849162,0.9720670391061452,0.9550561797752809,0.9491525423728814,0.00876289637188931,0.5324374198913574,85471.21720569134,0.25811424255371096,0.9870153960304211,0.9844913151364765,0.986428130783467,0.9869888475836431,0.9870049504950495,0.9882498453927026,0.9894932014833128,0.9888751545117429,0.9888751545117429,0.9827053736874614,0.987037037037037,0.0019968531630255174,stand+CMAES+kNN,digits10
49,1,uniform,50,diagonal,,2,0.9654980523094046,0.9621621621621622,0.9829545454545454,0.9344262295081968,0.9668508287292817,0.9833333333333333,0.9608938547486033,0.9553072625698324,0.9776536312849162,0.9662921348314607,0.9661016949152542,0.013692872564114887,0.5433034896850586,85502.42818534374,0.26529343128204347,0.9868917331354727,0.9869727047146402,0.987045033929673,0.9838909541511772,0.9907178217821783,0.9876314162028448,0.9864029666254636,0.9864029666254636,0.9870210135970334,0.9882643607164917,0.9845679012345679,0.0017888436888628427,stand+CMAES+kNN,digits10
50,1,uniform,100,full,,2,0.9610461880912632,0.9513513513513514,0.9772727272727273,0.9617486338797814,0.9723756906077348,0.9666666666666667,0.9608938547486033,0.9497206703910615,0.9720670391061452,0.9438202247191011,0.9548022598870056,0.010503308146036661,0.5541695594787598,88095.10623676777,0.2684654712677002,0.9881901935324306,0.9851116625310173,0.9882788402220851,0.9857496902106567,0.9925742574257426,0.9913419913419913,0.9901112484548825,0.988257107540173,0.9894932014833128,0.9857936998147004,0.9851851851851852,0.0025448207688000737,stand+CMAES+kNN,digits10
51,1,uniform,100,diagonal,,2,0.9727323316638843,0.972972972972973,0.9943181818181818,0.9453551912568307,0.9668508287292817,0.9722222222222222,0.9776536312849162,0.9553072625698324,0.994413407821229,0.9606741573033708,0.9887005649717514,0.01564781500443669,0.565035629272461,88159.0008535862,0.27554295063018797,0.9899214740617078,0.988833746898263,0.9925971622455274,0.9882280049566295,0.9907178217821783,0.9913419913419913,0.992583436341162,0.9888751545117429,0.9888751545117429,0.9882643607164917,0.9888888888888889,0.0016416514644650767,stand+CMAES+kNN,digits10
52,1,uniform,250,full,,2,0.9604897050639956,0.9513513513513514,0.9772727272727273,0.9508196721311475,0.9613259668508287,0.9666666666666667,0.9608938547486033,0.9720670391061452,0.9608938547486033,0.9550561797752809,0.9491525423728814,0.00888775856709392,0.5759016990661621,94654.57254266739,0.278701639175415,0.9893649910344401,0.9906947890818859,0.9833436150524367,0.9888475836431226,0.9931930693069307,0.9931972789115646,0.9901112484548825,0.9919653893695921,0.9851668726823238,0.9888820259419395,0.9882716049382716,0.0030660319280535614,stand+CMAES+kNN,digits10
53,1,uniform,250,diagonal,,2,0.9705063995548135,0.972972972972973,0.9772727272727273,0.9617486338797814,0.9558011049723757,0.9722222222222222,0.9608938547486033,0.9664804469273743,0.9832402234636871,0.9662921348314607,0.9887005649717514,0.00983499454552162,0.5867677688598633,94812.83517882825,0.285943603515625,0.9919619118283559,0.988833746898263,0.9895126465144972,0.9925650557620818,0.9919554455445545,0.9938157081014224,0.9938195302843016,0.9913473423980222,0.9932014833127317,0.9907350216182829,0.9938271604938271,0.0017301470869082755,stand+CMAES+kNN,digits10
54,1,distance,50,full,,2,0.9632721202003339,0.9567567567567568,0.9886363636363636,0.9508196721311475,0.9447513812154696,0.9722222222222222,0.9608938547486033,0.9832402234636871,0.9608938547486033,0.949438202247191,0.9661016949152542,0.013686836280629232,0.5976338386535645,96106.33582274914,0.2891702651977539,0.9865825758981017,0.9875930521091811,0.9876619370758791,0.9838909541511772,0.9870049504950495,0.9857761286332715,0.9851668726823238,0.9857849196538937,0.9864029666254636,0.9876466954910439,0.9888888888888889,0.0013922579319145833,stand+CMAES+kNN,digits10
55,1,distance,50,diagonal,,2,0.9649415692821369,0.9621621621621622,0.9943181818181818,0.9726775956284153,0.9502762430939227,0.9555555555555556,0.9608938547486033,0.9385474860335196,0.9888268156424581,0.9606741573033708,0.9661016949152542,0.015927274506687527,0.6084999084472656,96131.01928904056,0.296571159362793,0.9879428677425338,0.9851116625310173,0.9827267119062307,0.9876084262701363,0.9913366336633663,0.9907235621521335,0.988257107540173,0.9870210135970334,0.988257107540173,0.9894996911673872,0.9888888888888889,0.0024279976808253578,stand+CMAES+kNN,digits10
56,1,distance,100,full,,2,0.9693934335002783,0.9675675675675676,0.9886363636363636,0.9672131147540983,0.9834254143646409,0.9722222222222222,0.9608938547486033,0.9553072625698324,0.9776536312849162,0.949438202247191,0.9717514124293786,0.011514940961893006,0.6193659782409668,98662.75162360669,0.2997840404510498,0.9875100476102145,0.9851116625310173,0.9876619370758791,0.9845105328376704,0.9888613861386139,0.9876314162028448,0.9907292954264524,0.9851668726823238,0.9851668726823238,0.9888820259419395,0.991358024691358,0.0023376689404165873,stand+CMAES+kNN,digits10
57,1,distance,100,diagonal,,2,0.9699499165275459,0.9675675675675676,0.9943181818181818,0.9672131147540983,0.9668508287292817,0.9555555555555556,0.9720670391061452,0.9664804469273743,0.994413407821229,0.9606741573033708,0.9548022598870056,0.013244747568003043,0.6302320480346679,98713.94114637375,0.30714876651763917,0.9890558337970692,0.989454094292804,0.9876619370758791,0.9882280049566295,0.9882425742574258,0.9888682745825603,0.9888751545117429,0.9876390605686032,0.992583436341162,0.9894996911673872,0.9895061728395061,0.0013552533095591227,stand+CMAES+kNN,digits10
58,1,distance,250,full,,2,0.9610461880912632,0.9567567567567568,0.9829545454545454,0.9617486338797814,0.9613259668508287,0.9666666666666667,0.9608938547486033,0.9441340782122905,0.9776536312849162,0.9606741573033708,0.9378531073446328,0.012768868725629337,0.6410981178283691,105250.30511944294,0.31037535667419436,0.9894886539293885,0.988833746898263,0.9888957433682912,0.9894671623296158,0.9900990099009901,0.9882498453927026,0.9888751545117429,0.9907292954264524,0.9932014833127317,0.9882643607164917,0.9882716049382716,0.001461809357493239,stand+CMAES+kNN,digits10
