,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,100,full,,1,0.949438202247191,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8333333333333334,0.9444444444444444,0.9444444444444444,1.0,1.0,0.8823529411764706,0.05318406607754639,0.0019313573837280273,22.98647198677063,0.0007329225540161133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
1,100,diagonal,,1,0.9606741573033708,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.035616014686525255,0.0038627147674560546,35.58866572380066,0.0013050079345703126,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
2,250,full,,1,0.9662921348314607,0.9473684210526315,0.9375,1.0,1.0,0.9444444444444444,0.9444444444444444,1.0,0.9444444444444444,1.0,0.9411764705882353,0.027916806070960965,0.005794072151184082,91.57643187046051,0.0018763542175292969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
3,250,diagonal,,1,0.9550561797752809,0.9473684210526315,1.0,1.0,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,1.0,1.0,0.8235294117647058,0.056622521743519276,0.007725429534912109,123.00468285083771,0.0024319887161254883,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
4,500,full,,1,0.9550561797752809,1.0,1.0,0.8888888888888888,1.0,0.9444444444444444,0.9444444444444444,1.0,0.9444444444444444,1.0,0.8235294117647058,0.056668023594582076,0.009656786918640137,234.80625360012056,0.0029797792434692384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
5,500,diagonal,,1,0.9606741573033708,1.0,0.9375,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9444444444444444,1.0,0.9411764705882353,0.02621139263344986,0.011588144302368163,293.5831362485886,0.0035112857818603515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,wine
6,100,full,,2,0.9438202247191011,0.9473684210526315,1.0,1.0,1.0,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9411764705882353,0.060873848651088636,0.013519501686096192,316.56960823535917,0.004044938087463379,0.978776529338327,0.9811320754716981,0.9938271604938271,0.98125,0.9875,0.975,0.9625,0.9875,0.9875,0.94375,0.9875776397515528,0.014317767422719348,stand+CMAESFme+kNN,wine
7,100,diagonal,,2,0.9550561797752809,0.9473684210526315,0.875,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9411764705882353,0.04397194545905895,0.015450859069824218,329.17180197238923,0.0045615434646606445,0.9762796504369539,0.9811320754716981,0.9629629629629629,0.94375,0.9875,0.975,0.9625,1.0,0.98125,0.9875,0.9813664596273292,0.015217093596370239,stand+CMAESFme+kNN,wine
8,250,full,,2,0.9606741573033708,0.9473684210526315,0.9375,1.0,1.0,0.9444444444444444,1.0,0.8888888888888888,0.9444444444444444,1.0,0.9411764705882353,0.035999182639070426,0.017382216453552247,385.1595681190491,0.005075860023498535,0.9856429463171036,0.9748427672955975,0.9876543209876543,0.9875,0.99375,0.99375,0.98125,0.9875,0.98125,1.0,0.968944099378882,0.00884651259549333,stand+CMAESFme+kNN,wine
9,250,diagonal,,2,0.9438202247191011,0.8947368421052632,1.0,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8235294117647058,0.05702790953131996,0.019313573837280273,416.58781909942627,0.005588030815124512,0.9831460674157303,0.9685534591194969,0.9876543209876543,0.98125,0.98125,0.9875,0.9875,0.99375,0.98125,0.975,0.9875776397515528,0.006931124025306794,stand+CMAESFme+kNN,wine
10,500,full,,2,0.949438202247191,0.9473684210526315,1.0,0.8888888888888888,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.8823529411764706,0.039924641304666136,0.0212449312210083,528.3893898487091,0.006099319458007813,0.9881398252184769,1.0,0.9814814814814815,0.9875,0.99375,0.99375,0.98125,1.0,0.9875,0.99375,0.9627329192546584,0.010554015994300335,stand+CMAESFme+kNN,wine
11,500,diagonal,,2,0.9382022471910112,0.9473684210526315,0.875,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.03244619700876235,0.023176288604736327,587.1662724971771,0.006612229347229004,0.9837702871410736,0.9685534591194969,0.9814814814814815,0.98125,0.98125,0.99375,0.98125,0.99375,0.9875,0.975,0.9937888198757764,0.008038864294408487,stand+CMAESFme+kNN,wine
12,100,full,,4,0.9550561797752809,0.9473684210526315,1.0,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,0.9444444444444444,0.8823529411764706,0.04259154455111046,0.025107645988464357,610.1527444839478,0.007125329971313476,0.9794007490636704,0.9811320754716981,0.9814814814814815,0.98125,0.98125,0.98125,0.975,0.99375,0.9875,0.94375,0.9875776397515528,0.012830777828022876,stand+CMAESFme+kNN,wine
13,100,diagonal,,4,0.9550561797752809,0.9473684210526315,0.875,1.0,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9411764705882353,0.04397194545905895,0.027039003372192384,622.7549382209778,0.0076343297958374025,0.9719101123595506,0.9811320754716981,0.9629629629629629,0.95625,0.96875,0.96875,0.9625,0.98125,0.98125,0.98125,0.9751552795031055,0.008894309569903898,stand+CMAESFme+kNN,wine
14,250,full,,4,0.9550561797752809,0.9473684210526315,1.0,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,1.0,1.0,0.04150502142465289,0.02897036075592041,678.7427043676377,0.008158326148986816,0.982521847690387,0.9685534591194969,0.9876543209876543,0.98125,0.9875,0.99375,0.9875,0.98125,0.975,0.99375,0.968944099378882,0.00875975548909397,stand+CMAESFme+kNN,wine
15,250,diagonal,,4,0.9550561797752809,0.8947368421052632,1.0,1.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,0.8235294117647058,0.05601354047167293,0.030901718139648437,710.1709553480148,0.008699774742126465,0.9850187265917603,0.9748427672955975,0.9876543209876543,0.9875,0.98125,0.9875,0.98125,0.99375,0.9875,0.9875,0.9813664596273292,0.005030940493028287,stand+CMAESFme+kNN,wine
