,error,knn__n_neighbors,mean,nca__learn_rate,nca__max_iter,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,0.9613733905579399,0.1,50,0.9859154929577465,0.9855072463768116,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.927536231884058,0.01939759803815471,0.004721212387084961,93.51210474967957,0.0008526802062988281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
1,,1,0.9427753934191703,0.1,250,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.8857142857142857,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.927536231884058,0.02480790036808096,0.009442424774169922,540.5412113904953,0.0015974044799804688,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
2,,1,0.9427753934191703,0.1,500,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9420289855072463,0.022133286625057105,0.014163637161254882,1435.8806839466095,0.0023220539093017577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
3,,1,0.9470672389127325,0.1,1000,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9565217391304348,0.016932236911916487,0.018884849548339844,3248.6141925811767,0.003049325942993164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
4,,1,0.9613733905579399,0.01,50,0.9859154929577465,0.9855072463768116,0.9428571428571428,0.9571428571428572,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9428571428571428,0.9714285714285714,0.927536231884058,0.01939759803815471,0.023606061935424805,3342.013388943672,0.0037805318832397463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
5,,1,0.9427753934191703,0.01,250,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.8857142857142857,0.9571428571428572,0.9857142857142858,0.9571428571428572,0.9285714285714286,0.9571428571428572,0.927536231884058,0.02480790036808096,0.028327274322509765,3794.749332308769,0.004501199722290039,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
6,,1,0.9427753934191703,0.01,500,0.9577464788732394,0.9565217391304348,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9420289855072463,0.022133286625057105,0.033048486709594725,4693.186102962494,0.005221009254455566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
7,,1,0.9470672389127325,0.01,1000,0.9436619718309859,0.9420289855072463,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9857142857142858,0.9571428571428572,0.9142857142857143,0.9428571428571428,0.9565217391304348,0.016932236911916487,0.03776969909667969,6214.343701434135,0.005938935279846192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+NCA+kNN,breast-cancer-wisconsin
8,,2,0.9484978540772532,0.1,50,0.9436619718309859,0.9565217391304348,0.9571428571428572,0.9285714285714286,0.9857142857142858,0.9857142857142858,0.9285714285714286,0.9285714285714286,0.9428571428571428,0.927536231884058,0.021436005511293665,0.042490911483764646,6307.855806183815,0.007302927970886231,0.9777459863296774,0.9792993630573248,0.9714285714285714,0.9777424483306836,0.9825119236883942,0.9745627980922098,0.972972972972973,0.9777424483306836,0.9793322734499205,0.9777424483306836,0.9841269841269841,0.0037574551196888992,stand+NCA+kNN,breast-cancer-wisconsin
9,,2,0.932761087267525,0.1,250,0.9436619718309859,0.9420289855072463,0.9571428571428572,0.8714285714285714,0.9428571428571428,0.9857142857142858,0.9428571428571428,0.9142857142857143,0.9,0.927536231884058,0.030017827579400195,0.04721212387084961,6754.884912824631,0.008931827545166016,0.9885550786838341,0.9792993630573248,0.9841269841269841,0.9872813990461049,0.9968203497615262,0.9841017488076311,0.9952305246422893,0.9825119236883942,0.9984101748807631,0.9872813990461049,0.9904761904761905,0.006152743671543489,stand+NCA+kNN,breast-cancer-wisconsin
