,error,jdepur__f__sig,jdepur__s__n_gen,jdepur__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,0.5,25,full,1,0.6888020833333334,0.7272727272727273,0.7368421052631579,0.5974025974025974,0.7012987012987013,0.6883116883116883,0.6883116883116883,0.6623376623376623,0.7142857142857143,0.6883116883116883,0.6842105263157895,0.03697217695017208,0.003523850440979004,326.91012399196626,0.0054146766662597655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
1,,0.5,25,diagonal,1,0.67578125,0.6493506493506493,0.6710526315789473,0.5844155844155844,0.7142857142857143,0.7402597402597403,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.6233766233766234,0.631578947368421,0.04986832183068281,0.007047700881958008,366.2272168636322,0.0061953067779541016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
2,,0.5,100,full,1,0.6783854166666666,0.7012987012987013,0.6447368421052632,0.5844155844155844,0.7012987012987013,0.7922077922077922,0.7012987012987013,0.6753246753246753,0.7012987012987013,0.6883116883116883,0.5921052631578947,0.057070206656264964,0.010571551322937012,1608.8883415937423,0.006975936889648438,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
3,,0.5,100,diagonal,1,0.6822916666666666,0.6753246753246753,0.6710526315789473,0.6233766233766234,0.6753246753246753,0.7532467532467533,0.6363636363636364,0.6753246753246753,0.7272727272727273,0.7272727272727273,0.6578947368421053,0.03940647638686639,0.014095401763916016,1756.2314495563508,0.007764005661010742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
4,,1.0,25,full,1,0.6640625,0.6493506493506493,0.631578947368421,0.6233766233766234,0.6623376623376623,0.7142857142857143,0.7142857142857143,0.7402597402597403,0.6363636363636364,0.6883116883116883,0.5789473684210527,0.04730782160012648,0.01761925220489502,2073.3768538475038,0.008564376831054687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
5,,1.0,25,diagonal,1,0.6927083333333334,0.7012987012987013,0.6973684210526315,0.6233766233766234,0.7012987012987013,0.7662337662337663,0.6493506493506493,0.7142857142857143,0.7272727272727273,0.6753246753246753,0.6710526315789473,0.03833210941200494,0.021143102645874025,2112.772575044632,0.009366059303283691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
6,,1.0,100,full,1,0.67578125,0.6753246753246753,0.7368421052631579,0.6233766233766234,0.7012987012987013,0.7532467532467533,0.7142857142857143,0.5714285714285714,0.6753246753246753,0.6883116883116883,0.618421052631579,0.05380187130791488,0.024666953086853027,3373.1234406471253,0.010136628150939941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
7,,1.0,100,diagonal,1,0.6796875,0.6623376623376623,0.7368421052631579,0.6623376623376623,0.7402597402597403,0.7532467532467533,0.7142857142857143,0.6753246753246753,0.6753246753246753,0.6363636363636364,0.5394736842105263,0.05976663159000591,0.028190803527832032,3521.1904066085817,0.0109177827835083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
8,,10.0,25,full,1,0.6731770833333334,0.6753246753246753,0.6842105263157895,0.5584415584415584,0.7272727272727273,0.6753246753246753,0.7012987012987013,0.6883116883116883,0.6753246753246753,0.6753246753246753,0.6710526315789473,0.04153932890204446,0.031714653968811034,3828.124435377121,0.011719465255737305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
9,,10.0,25,diagonal,1,0.6588541666666666,0.7012987012987013,0.6973684210526315,0.5974025974025974,0.6623376623376623,0.6493506493506493,0.6493506493506493,0.7142857142857143,0.6363636363636364,0.6753246753246753,0.6052631578947368,0.0373840882842599,0.03523850440979004,3864.7799302577973,0.012567520141601562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
10,,10.0,100,full,1,0.6653645833333334,0.7012987012987013,0.6710526315789473,0.5454545454545454,0.6883116883116883,0.6753246753246753,0.6623376623376623,0.7532467532467533,0.6493506493506493,0.6493506493506493,0.6578947368421053,0.04962754650989069,0.038762354850769044,5060.537849593163,0.013355135917663574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
11,,10.0,100,diagonal,1,0.66796875,0.6883116883116883,0.6973684210526315,0.6363636363636364,0.6623376623376623,0.6233766233766234,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.7402597402597403,0.631578947368421,0.03509167718827925,0.04228620529174805,5199.587699127197,0.01418759822845459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEPur+kNN,pima-indians
12,,0.5,25,full,2,0.6966145833333334,0.7142857142857143,0.7236842105263158,0.6623376623376623,0.6623376623376623,0.7272727272727273,0.7402597402597403,0.7012987012987013,0.6753246753246753,0.6883116883116883,0.6710526315789473,0.027271271098640918,0.04581005573272705,5526.4978231191635,0.014919519424438477,0.8412905092592593,0.8335745296671491,0.8338150289017341,0.8393632416787264,0.8451519536903039,0.829232995658466,0.8465991316931982,0.8523878437047757,0.8335745296671491,0.849493487698987,0.8497109826589595,0.007927734655462673,JDEPur+kNN,pima-indians
13,,0.5,25,diagonal,2,0.6953125,0.7012987012987013,0.7236842105263158,0.6233766233766234,0.7402597402597403,0.7142857142857143,0.7402597402597403,0.7402597402597403,0.6623376623376623,0.6623376623376623,0.6447368421052632,0.0414353396086778,0.04933390617370605,5565.81491599083,0.015657901763916016,0.8314525462962963,0.8451519536903039,0.8410404624277457,0.8364688856729378,0.829232995658466,0.8306801736613604,0.8205499276410999,0.8321273516642547,0.8205499276410999,0.8147612156295224,0.8439306358381503,0.009913532213025775,JDEPur+kNN,pima-indians
14,,0.5,100,full,2,0.6953125,0.7012987012987013,0.6842105263157895,0.6363636363636364,0.7142857142857143,0.7532467532467533,0.7012987012987013,0.7272727272727273,0.7012987012987013,0.6753246753246753,0.6578947368421053,0.03200485162852873,0.05285775661468506,6808.47604072094,0.016383886337280273,0.8427372685185185,0.8422575976845152,0.8352601156069365,0.8509406657018813,0.8306801736613604,0.8263386396526773,0.8610709117221418,0.8422575976845152,0.8408104196816208,0.8393632416787264,0.8583815028901735,0.01064853795637132,JDEPur+kNN,pima-indians
15,,0.5,100,diagonal,2,0.703125,0.6883116883116883,0.6842105263157895,0.6623376623376623,0.6623376623376623,0.7662337662337663,0.7142857142857143,0.7012987012987013,0.7142857142857143,0.7532467532467533,0.6842105263157895,0.033180571877981624,0.056381607055664064,6955.819148683548,0.01712069511413574,0.8297164351851852,0.8451519536903039,0.8020231213872833,0.8393632416787264,0.829232995658466,0.8408104196816208,0.8364688856729378,0.8191027496382055,0.8248914616497829,0.8147612156295224,0.8453757225433526,0.013681900680202126,JDEPur+kNN,pima-indians
16,,1.0,25,full,2,0.6875,0.6493506493506493,0.6842105263157895,0.6493506493506493,0.7142857142857143,0.7142857142857143,0.6883116883116883,0.7272727272727273,0.7142857142857143,0.6753246753246753,0.6578947368421053,0.02771499698052874,0.05990545749664307,7272.964552974701,0.017851591110229492,0.8396990740740741,0.8191027496382055,0.8453757225433526,0.8437047756874095,0.849493487698987,0.829232995658466,0.8465991316931982,0.8451519536903039,0.8393632416787264,0.8350217076700435,0.8439306358381503,0.008917338306458062,JDEPur+kNN,pima-indians
17,,1.0,25,diagonal,2,0.69921875,0.7012987012987013,0.7236842105263158,0.6753246753246753,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.7532467532467533,0.7012987012987013,0.6623376623376623,0.631578947368421,0.0332428254396488,0.06342930793762207,7312.36027417183,0.01859157085418701,0.8336226851851852,0.8639652677279306,0.8294797687861272,0.8263386396526773,0.8335745296671491,0.829232995658466,0.849493487698987,0.8393632416787264,0.829232995658466,0.8219971056439942,0.8135838150289018,0.013605076676879031,JDEPur+kNN,pima-indians
18,,1.0,100,full,2,0.703125,0.7402597402597403,0.7105263157894737,0.7012987012987013,0.6883116883116883,0.7012987012987013,0.7662337662337663,0.6623376623376623,0.7012987012987013,0.6883116883116883,0.6710526315789473,0.029253363492429935,0.06695315837860108,8572.711139774323,0.01931920051574707,0.8365162037037037,0.8306801736613604,0.8208092485549133,0.8306801736613604,0.8306801736613604,0.8393632416787264,0.8408104196816208,0.8364688856729378,0.8364688856729378,0.849493487698987,0.8497109826589595,0.008473185141081065,JDEPur+kNN,pima-indians
19,,1.0,100,diagonal,2,0.7122395833333334,0.7532467532467533,0.75,0.6883116883116883,0.7142857142857143,0.7662337662337663,0.7402597402597403,0.7142857142857143,0.6623376623376623,0.7272727272727273,0.6052631578947368,0.046420822297686806,0.07047700881958008,8720.778105735779,0.02012028694152832,0.8347800925925926,0.8437047756874095,0.8395953757225434,0.8509406657018813,0.8234442836468886,0.8350217076700435,0.829232995658466,0.8393632416787264,0.829232995658466,0.8147612156295224,0.8424855491329479,0.010174651209494092,JDEPur+kNN,pima-indians
20,,10.0,25,full,2,0.6953125,0.7272727272727273,0.7236842105263158,0.6753246753246753,0.6883116883116883,0.7402597402597403,0.7402597402597403,0.6883116883116883,0.6883116883116883,0.6493506493506493,0.631578947368421,0.035479434160045405,0.07400085926055908,9027.712134504318,0.020920920372009277,0.8357928240740741,0.8422575976845152,0.8338150289017341,0.8335745296671491,0.8306801736613604,0.8147612156295224,0.8480463096960926,0.8465991316931982,0.8277858176555717,0.8350217076700435,0.8453757225433526,0.009708534632803413,JDEPur+kNN,pima-indians
21,,10.0,25,diagonal,2,0.6888020833333334,0.7402597402597403,0.75,0.7012987012987013,0.6233766233766234,0.7012987012987013,0.6623376623376623,0.7272727272727273,0.6753246753246753,0.6493506493506493,0.6578947368421053,0.039824060538934204,0.07752470970153809,9064.367629384995,0.021776509284973145,0.8229166666666666,0.8234442836468886,0.8309248554913294,0.8422575976845152,0.8379160636758322,0.8277858176555717,0.7945007235890015,0.8060781476121563,0.8133140376266281,0.8133140376266281,0.8395953757225434,0.0149692128871048,JDEPur+kNN,pima-indians
22,,10.0,100,full,2,0.69921875,0.7142857142857143,0.6842105263157895,0.6363636363636364,0.6753246753246753,0.7402597402597403,0.7012987012987013,0.7532467532467533,0.6883116883116883,0.7142857142857143,0.6842105263157895,0.03186357718281044,0.08104856014251709,10260.12554872036,0.02257726192474365,0.8339120370370371,0.8306801736613604,0.8338150289017341,0.8393632416787264,0.8263386396526773,0.8147612156295224,0.8393632416787264,0.8451519536903039,0.8393632416787264,0.8234442836468886,0.846820809248555,0.009624227289293049,JDEPur+kNN,pima-indians
23,,10.0,100,diagonal,2,0.6940104166666666,0.6883116883116883,0.6842105263157895,0.6493506493506493,0.6753246753246753,0.7142857142857143,0.7272727272727273,0.7142857142857143,0.6623376623376623,0.7792207792207793,0.6447368421052632,0.03884908923209907,0.0845724105834961,10399.175398254394,0.023447537422180177,0.8213252314814815,0.804630969609262,0.819364161849711,0.8350217076700435,0.829232995658466,0.8147612156295224,0.8219971056439942,0.8147612156295224,0.8162083936324168,0.8219971056439942,0.8352601156069365,0.009165744928527463,JDEPur+kNN,pima-indians
24,,0.5,25,full,4,0.7161458333333334,0.7792207792207793,0.7105263157894737,0.6883116883116883,0.6883116883116883,0.7272727272727273,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.6883116883116883,0.7368421052631579,0.026896266304713666,0.0880962610244751,10726.085522246362,0.02424345016479492,0.8051215277777778,0.804630969609262,0.7904624277456648,0.8133140376266281,0.8031837916063675,0.8075253256150506,0.8060781476121563,0.804630969609262,0.788712011577424,0.8133140376266281,0.819364161849711,0.00912237895426542,JDEPur+kNN,pima-indians
25,,0.5,25,diagonal,4,0.7239583333333334,0.7272727272727273,0.75,0.7012987012987013,0.6883116883116883,0.7402597402597403,0.7792207792207793,0.7662337662337663,0.7012987012987013,0.7012987012987013,0.6842105263157895,0.03191705609466266,0.0916201114654541,10765.402615118026,0.02504243850708008,0.8058449074074074,0.8162083936324168,0.819364161849711,0.7988422575976846,0.8118668596237337,0.8162083936324168,0.7901591895803184,0.7973950795947902,0.7930535455861071,0.788712011577424,0.8265895953757225,0.0129915863950666,JDEPur+kNN,pima-indians
26,,0.5,100,full,4,0.7291666666666666,0.7662337662337663,0.7236842105263158,0.7012987012987013,0.7272727272727273,0.8051948051948052,0.7402597402597403,0.7272727272727273,0.7012987012987013,0.7012987012987013,0.6973684210526315,0.032642779909360306,0.09514396190643311,12008.063739848138,0.02582051753997803,0.8127893518518519,0.8002894356005789,0.8049132947976878,0.8234442836468886,0.8118668596237337,0.8118668596237337,0.8162083936324168,0.8075253256150506,0.8176555716353111,0.8191027496382055,0.815028901734104,0.006644277379204428,JDEPur+kNN,pima-indians
27,,0.5,100,diagonal,4,0.7161458333333334,0.7402597402597403,0.6447368421052632,0.6883116883116883,0.6753246753246753,0.7402597402597403,0.7532467532467533,0.7142857142857143,0.7662337662337663,0.7792207792207793,0.6578947368421053,0.04468042795973296,0.0986678123474121,12155.406847810746,0.02660512924194336,0.8019386574074074,0.8118668596237337,0.7890173410404624,0.808972503617945,0.7916063675832128,0.8118668596237337,0.8219971056439942,0.788712011577424,0.8031837916063675,0.7713458755426917,0.8208092485549133,0.015463451718444739,JDEPur+kNN,pima-indians
28,,1.0,25,full,4,0.7083333333333334,0.7272727272727273,0.7236842105263158,0.6753246753246753,0.6753246753246753,0.7532467532467533,0.7272727272727273,0.7012987012987013,0.7272727272727273,0.6753246753246753,0.6973684210526315,0.026014219539745666,0.10219166278839112,12472.552252101897,0.0273892879486084,0.8067129629629629,0.784370477568741,0.7991329479768786,0.8118668596237337,0.8306801736613604,0.8147612156295224,0.8133140376266281,0.8075253256150506,0.804630969609262,0.7916063675832128,0.8092485549132948,0.012270349434762674,JDEPur+kNN,pima-indians
29,,1.0,25,diagonal,4,0.7291666666666666,0.7532467532467533,0.7631578947368421,0.7402597402597403,0.6883116883116883,0.7662337662337663,0.7402597402597403,0.7532467532467533,0.7012987012987013,0.7272727272727273,0.6578947368421053,0.03385881193255004,0.10571551322937012,12511.947973299026,0.028183364868164064,0.8002025462962963,0.8162083936324168,0.796242774566474,0.7973950795947902,0.8002894356005789,0.7901591895803184,0.8191027496382055,0.7988422575976846,0.8075253256150506,0.7930535455861071,0.7832369942196532,0.010640745366895014,JDEPur+kNN,pima-indians
30,,1.0,100,full,4,0.7109375,0.7142857142857143,0.7236842105263158,0.6623376623376623,0.7012987012987013,0.7142857142857143,0.7532467532467533,0.6753246753246753,0.7922077922077922,0.7272727272727273,0.6447368421052632,0.041173141146683793,0.10923936367034912,13772.298838901519,0.028965020179748537,0.8107638888888888,0.8162083936324168,0.796242774566474,0.8162083936324168,0.804630969609262,0.8075253256150506,0.808972503617945,0.8104196816208393,0.808972503617945,0.829232995658466,0.8092485549132948,0.008174287155611684,JDEPur+kNN,pima-indians
31,,1.0,100,diagonal,4,0.7161458333333334,0.7402597402597403,0.7368421052631579,0.6493506493506493,0.7532467532467533,0.7662337662337663,0.7402597402597403,0.6623376623376623,0.7402597402597403,0.7142857142857143,0.6578947368421053,0.04100194975990094,0.11276321411132813,13920.365804862977,0.029766440391540527,0.8033854166666666,0.7945007235890015,0.8049132947976878,0.8060781476121563,0.7973950795947902,0.8191027496382055,0.804630969609262,0.8060781476121563,0.8176555716353111,0.7771345875542692,0.8063583815028902,0.011321774358532032,JDEPur+kNN,pima-indians
32,,10.0,25,full,4,0.703125,0.7142857142857143,0.7236842105263158,0.6883116883116883,0.6493506493506493,0.7142857142857143,0.7012987012987013,0.7012987012987013,0.7142857142857143,0.7272727272727273,0.6973684210526315,0.021284733332396708,0.11628706455230713,14227.299833631516,0.030565500259399414,0.8022280092592593,0.8031837916063675,0.8020231213872833,0.7858176555716353,0.8075253256150506,0.804630969609262,0.8147612156295224,0.8162083936324168,0.7959479015918958,0.788712011577424,0.8034682080924855,0.009382342105340216,JDEPur+kNN,pima-indians
33,,10.0,25,diagonal,4,0.7083333333333334,0.7142857142857143,0.7368421052631579,0.7012987012987013,0.6493506493506493,0.7662337662337663,0.6753246753246753,0.7792207792207793,0.6883116883116883,0.6753246753246753,0.6973684210526315,0.03931201785035261,0.11981091499328614,14263.955328512191,0.03142075538635254,0.7858796296296297,0.7800289435600579,0.8121387283236994,0.7988422575976846,0.8075253256150506,0.7901591895803184,0.768451519536903,0.7612156295224313,0.7713458755426917,0.7814761215629522,0.7875722543352601,0.015887696284302352,JDEPur+kNN,pima-indians
34,,10.0,100,full,4,0.7096354166666666,0.7792207792207793,0.7105263157894737,0.6623376623376623,0.7012987012987013,0.6753246753246753,0.7012987012987013,0.7402597402597403,0.7402597402597403,0.6883116883116883,0.6973684210526315,0.032980447762202846,0.12333476543426514,15459.713247847558,0.03221628665924072,0.8054108796296297,0.8075253256150506,0.8034682080924855,0.8118668596237337,0.8191027496382055,0.788712011577424,0.8002894356005789,0.8060781476121563,0.8017366136034733,0.8002894356005789,0.815028901734104,0.008216776879705536,JDEPur+kNN,pima-indians
35,,10.0,100,diagonal,4,0.7018229166666666,0.6883116883116883,0.7368421052631579,0.6493506493506493,0.6753246753246753,0.7272727272727273,0.7402597402597403,0.7012987012987013,0.7012987012987013,0.7272727272727273,0.6710526315789473,0.029299364095841447,0.12685861587524414,15598.763097381592,0.03308789730072022,0.7876157407407407,0.7829232995658466,0.7875722543352601,0.8060781476121563,0.7916063675832128,0.7988422575976846,0.7800289435600579,0.7785817655571635,0.7930535455861071,0.76410998552822,0.7933526011560693,0.011220584456390669,JDEPur+kNN,pima-indians
36,,0.5,25,full,8,0.7447916666666666,0.7922077922077922,0.7368421052631579,0.7012987012987013,0.7142857142857143,0.7532467532467533,0.7532467532467533,0.7662337662337663,0.7532467532467533,0.7272727272727273,0.75,0.024783068016177166,0.13038246631622313,15925.673221373558,0.033875775337219236,0.7829861111111112,0.784370477568741,0.7615606936416185,0.7858176555716353,0.7829232995658466,0.7713458755426917,0.784370477568741,0.7858176555716353,0.7872648335745297,0.7988422575976846,0.7875722543352601,0.00951405943733049,JDEPur+kNN,pima-indians
