,error,knn__n_neighbors,lfda__k,lfda__metric,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,1,weighted,0.67578125,0.7012987012987013,0.6842105263157895,0.6623376623376623,0.6493506493506493,0.6493506493506493,0.6753246753246753,0.6623376623376623,0.7012987012987013,0.7012987012987013,0.6710526315789473,0.0195080883815368,0.002082204818725586,0.12853941917419434,0.0006745100021362304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
1,,1,1,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.004164409637451172,0.21001315116882324,0.0012834548950195312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
2,,1,2,weighted,0.68359375,0.6883116883116883,0.6973684210526315,0.6493506493506493,0.6363636363636364,0.7012987012987013,0.6883116883116883,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.6447368421052632,0.027673643864329227,0.006246614456176758,0.35236055850982667,0.0018902063369750977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
3,,1,2,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.008328819274902343,0.4401813745498657,0.0025070667266845702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
4,,1,3,weighted,0.6966145833333334,0.7142857142857143,0.6973684210526315,0.6623376623376623,0.6753246753246753,0.7142857142857143,0.6883116883116883,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.6710526315789473,0.022190980631607665,0.01041102409362793,0.5991796493530274,0.0031087398529052734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
5,,1,3,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.012493228912353516,0.750235629081726,0.003711223602294922,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
6,,1,4,weighted,0.69140625,0.6753246753246753,0.7236842105263158,0.6623376623376623,0.7142857142857143,0.6883116883116883,0.6623376623376623,0.7012987012987013,0.7402597402597403,0.7012987012987013,0.6447368421052632,0.028781783112156522,0.014575433731079102,0.9209216833114624,0.004391169548034668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
7,,1,4,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.016657638549804687,1.074123215675354,0.005160665512084961,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
8,,1,5,weighted,0.6848958333333334,0.6623376623376623,0.7236842105263158,0.6753246753246753,0.6753246753246753,0.6623376623376623,0.6623376623376623,0.7012987012987013,0.7142857142857143,0.7142857142857143,0.6578947368421053,0.02437212900659234,0.018739843368530275,1.2264978170394898,0.005992770195007324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
9,,1,5,orthonormalized,0.6809895833333334,0.6753246753246753,0.6842105263157895,0.6103896103896104,0.7532467532467533,0.7662337662337663,0.6753246753246753,0.6753246753246753,0.6883116883116883,0.6363636363636364,0.6447368421052632,0.04575806456996884,0.02082204818725586,1.37872474193573,0.006597971916198731,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,LFDA+kNN,pima-indians
