,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
33,,8,25,diagonal,4,0.94,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.035901098714230015,0.20860495567321777,349.40344417095184,0.029227232933044432,0.9607407407407408,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.9481481481481482,0.9555555555555556,0.9703703703703703,0.00666666666666663,stand+JDEkNN+kNN,iris
34,,8,100,full,4,0.96,0.9333333333333333,1.0,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.044221663871405324,0.21474039554595947,376.8590056180954,0.02971327304840088,0.965925925925926,0.9777777777777777,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9777777777777777,0.9703703703703703,0.9555555555555556,0.9481481481481482,0.9703703703703703,0.9777777777777777,0.010047896271296665,stand+JDEkNN+kNN,iris
35,,8,100,diagonal,4,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.8666666666666667,0.04216370213557838,0.22087583541870118,383.6892594337463,0.030197787284851074,0.9666666666666667,0.9555555555555556,0.9703703703703703,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9555555555555556,0.9555555555555556,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.00828173324999919,stand+JDEkNN+kNN,iris
36,,1,25,full,8,0.9133333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.8,0.8666666666666667,0.059999999999999984,0.22701127529144288,390.94144201278687,0.030681777000427245,0.9622222222222222,0.9777777777777777,0.9777777777777777,0.9481481481481482,0.9629629629629629,0.9555555555555556,0.9555555555555556,0.9777777777777777,0.9629629629629629,0.9259259259259259,0.9777777777777777,0.016041783576079768,stand+JDEkNN+kNN,iris
37,,1,25,diagonal,8,0.9466666666666667,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.039999999999999994,0.23314671516418456,392.6171717643738,0.03116734027862549,0.96,0.9481481481481482,0.9777777777777777,0.9481481481481482,0.9629629629629629,0.9703703703703703,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9407407407407408,0.9703703703703703,0.011086392257107943,stand+JDEkNN+kNN,iris
38,,1,100,full,8,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8,1.0,1.0,0.9333333333333333,0.059628479399994376,0.23928215503692626,419.28750147819517,0.031666922569274905,0.96,0.9555555555555556,0.9703703703703703,0.9629629629629629,0.9555555555555556,0.9703703703703703,0.9777777777777777,0.9333333333333333,0.9555555555555556,0.9555555555555556,0.9629629629629629,0.011570740260602426,stand+JDEkNN+kNN,iris
39,,1,100,diagonal,8,0.96,0.8666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.04422166387140532,0.24541759490966797,425.7977563858032,0.03214411735534668,0.9525925925925925,0.9629629629629629,0.9407407407407408,0.9407407407407408,0.9703703703703703,0.9703703703703703,0.9481481481481482,0.9555555555555556,0.9481481481481482,0.9555555555555556,0.9333333333333333,0.012035612451312508,stand+JDEkNN+kNN,iris
40,,4,25,full,8,0.9333333333333333,0.7333333333333333,0.9333333333333333,1.0,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.07888106377466156,0.25155303478240965,432.92232942581177,0.03262848854064941,0.965925925925926,0.9481481481481482,0.9629629629629629,0.9629629629629629,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9851851851851852,0.9703703703703703,0.9333333333333333,0.9777777777777777,0.014515494772048445,stand+JDEkNN+kNN,iris
41,,4,25,diagonal,8,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.039999999999999994,0.2576884746551514,434.68173429965975,0.033111047744750974,0.9681481481481482,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9333333333333333,0.9777777777777777,0.9555555555555556,0.9703703703703703,0.9703703703703703,0.013271461383088065,stand+JDEkNN+kNN,iris
42,,4,100,full,8,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.26382391452789306,461.84825091362,0.03359401226043701,0.96,0.9629629629629629,0.9555555555555556,0.9777777777777777,0.9555555555555556,0.9555555555555556,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.9333333333333333,0.011086392257107952,stand+JDEkNN+kNN,iris
43,,4,100,diagonal,8,0.9466666666666667,0.8666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.8666666666666667,0.04988876515698587,0.2699593544006348,468.610670876503,0.03407838344573975,0.9637037037037037,0.9851851851851852,0.9629629629629629,0.9407407407407408,0.9703703703703703,0.9777777777777777,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.9629629629629629,0.011688691731895908,stand+JDEkNN+kNN,iris
44,,8,25,full,8,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,0.03999999999999999,0.27609479427337646,475.5793423891067,0.03456130027770996,0.9711111111111111,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9629629629629629,0.9777777777777777,0.9629629629629629,0.9629629629629629,0.9851851851851852,0.006988134171893791,stand+JDEkNN+kNN,iris
45,,8,25,diagonal,8,0.94,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.035901098714230015,0.28223023414611814,477.29986398220063,0.03504345417022705,0.9637037037037037,0.9703703703703703,0.9703703703703703,0.9629629629629629,0.9703703703703703,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.9407407407407408,0.9555555555555556,0.9703703703703703,0.009041893048691607,stand+JDEkNN+kNN,iris
46,,8,100,full,8,0.94,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,1.0,1.0,0.04666666666666665,0.2883656740188599,504.7554254293442,0.03552486896514893,0.9592592592592593,0.9777777777777777,0.9629629629629629,0.9777777777777777,0.9481481481481482,0.9629629629629629,0.9777777777777777,0.9037037037037037,0.9555555555555556,0.9481481481481482,0.9777777777777777,0.0217858387701522,stand+JDEkNN+kNN,iris
47,,8,100,diagonal,8,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.29450111389160155,511.5856792449951,0.03600974082946777,0.9637037037037037,0.9629629629629629,0.9555555555555556,0.9481481481481482,0.9629629629629629,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9555555555555556,0.9629629629629629,0.9777777777777777,0.009041893048691607,stand+JDEkNN+kNN,iris
48,,1,25,full,16,0.9133333333333333,1.0,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.7333333333333333,0.8666666666666667,0.07916228058025279,0.3006365537643433,518.8378618240356,0.036495304107666014,0.9511111111111111,0.9777777777777777,0.9555555555555556,0.9555555555555556,0.9703703703703703,0.9481481481481482,0.9629629629629629,0.9777777777777777,0.9333333333333333,0.8888888888888888,0.9407407407407408,0.025054125222648535,stand+JDEkNN+kNN,iris
49,,1,25,diagonal,16,0.9333333333333333,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.05163977794943221,0.30677199363708496,520.5135915756225,0.03697681427001953,0.9503703703703704,0.9185185185185185,0.9481481481481482,0.9481481481481482,0.9703703703703703,0.9259259259259259,0.9555555555555556,0.9703703703703703,0.9629629629629629,0.9185185185185185,0.9851851851851852,0.02198640308097159,stand+JDEkNN+kNN,iris
50,,1,100,full,16,0.9133333333333333,0.8666666666666667,0.9333333333333333,1.0,0.8,0.9333333333333333,0.9333333333333333,0.8,0.9333333333333333,1.0,0.9333333333333333,0.0669991708074726,0.31290743350982664,547.183921289444,0.037461376190185545,0.945925925925926,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.8962962962962963,0.9555555555555556,0.9333333333333333,0.9259259259259259,0.9629629629629629,0.9481481481481482,0.9555555555555556,0.020434243295012925,stand+JDEkNN+kNN,iris
51,,1,100,diagonal,16,0.94,0.8666666666666667,0.9333333333333333,1.0,1.0,0.9333333333333333,0.8666666666666667,1.0,0.8666666666666667,0.9333333333333333,1.0,0.05537749241945382,0.31904287338256837,553.694176197052,0.03794550895690918,0.9385185185185185,0.9555555555555556,0.9037037037037037,0.9481481481481482,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.9481481481481482,0.8962962962962963,0.9259259259259259,0.9111111111111111,0.02567070140913105,stand+JDEkNN+kNN,iris
52,,4,25,full,16,0.94,0.8666666666666667,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.046666666666666655,0.32517831325531005,560.8187492370605,0.038428735733032224,0.9555555555555556,0.9259259259259259,0.9777777777777777,0.9259259259259259,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9703703703703703,0.9703703703703703,0.9259259259259259,0.9703703703703703,0.01987615979999811,stand+JDEkNN+kNN,iris
53,,4,25,diagonal,16,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.8666666666666667,0.04268749491621898,0.3313137531280518,562.5781541109085,0.03891139030456543,0.9614814814814815,0.9629629629629629,0.9777777777777777,0.9629629629629629,0.9629629629629629,0.9777777777777777,0.9481481481481482,0.9629629629629629,0.9555555555555556,0.9333333333333333,0.9703703703703703,0.012744185580803868,stand+JDEkNN+kNN,iris
54,,4,100,full,16,0.92,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.8666666666666667,0.04988876515698588,0.33744919300079346,589.7446707248688,0.03939518928527832,0.9533333333333334,0.9703703703703703,0.9259259259259259,0.9629629629629629,0.9333333333333333,0.9481481481481482,0.9629629629629629,0.9703703703703703,0.9555555555555556,0.9703703703703703,0.9333333333333333,0.016245712740341686,stand+JDEkNN+kNN,iris
55,,4,100,diagonal,16,0.94,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.04666666666666665,0.34358463287353513,596.5070906877518,0.039878320693969724,0.96,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9555555555555556,0.9333333333333333,0.9629629629629629,0.9555555555555556,0.9703703703703703,0.01004789627129667,stand+JDEkNN+kNN,iris
56,,8,25,full,16,0.96,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.04422166387140532,0.34972007274627687,603.4757622003556,0.04036049842834473,0.9688888888888889,0.9777777777777777,0.9703703703703703,0.9629629629629629,0.9777777777777777,0.9555555555555556,0.9555555555555556,0.9777777777777777,0.9703703703703703,0.9555555555555556,0.9851851851851852,0.010370370370370342,stand+JDEkNN+kNN,iris
57,,8,25,diagonal,16,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.039999999999999994,0.35585551261901854,605.1962837934494,0.040843629837036134,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9555555555555556,0.9629629629629629,0.9629629629629629,0.9703703703703703,0.9333333333333333,0.9777777777777777,0.011475506210984919,stand+JDEkNN+kNN,iris
58,,8,100,full,16,0.9733333333333334,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.03265986323710904,0.3619909524917603,632.6518452405929,0.04132652282714844,0.9533333333333334,0.9851851851851852,0.9629629629629629,0.9777777777777777,0.9407407407407408,0.9629629629629629,0.9777777777777777,0.8740740740740741,0.9333333333333333,0.9555555555555556,0.9629629629629629,0.030550504633038905,stand+JDEkNN+kNN,iris
59,,8,100,diagonal,16,0.9533333333333334,0.9333333333333333,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.04268749491621898,0.36812639236450195,639.4820990562439,0.04181065559387207,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9407407407407408,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9629629629629629,0.9555555555555556,0.9629629629629629,0.008764562641629036,stand+JDEkNN+kNN,iris
60,,1,25,full,32,0.88,0.9333333333333333,0.8666666666666667,1.0,0.8666666666666667,0.8,1.0,1.0,0.7333333333333333,0.7333333333333333,0.8666666666666667,0.09797958971132713,0.37426183223724363,646.7342816352844,0.04229855537414551,0.9325925925925926,0.9703703703703703,0.9407407407407408,0.9555555555555556,0.9407407407407408,0.9037037037037037,0.9555555555555556,0.9629629629629629,0.8962962962962963,0.8740740740740741,0.9259259259259259,0.030261775134541473,stand+JDEkNN+kNN,iris
61,,1,25,diagonal,32,0.9333333333333333,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.05163977794943221,0.38039727210998536,648.4100113868714,0.042791557312011716,0.9244444444444444,0.8444444444444444,0.9259259259259259,0.9185185185185185,0.9703703703703703,0.8962962962962963,0.9555555555555556,0.9333333333333333,0.9629629629629629,0.8740740740740741,0.9629629629629629,0.039862589769107275,stand+JDEkNN+kNN,iris
62,,1,100,full,32,0.9266666666666666,0.9333333333333333,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,0.7333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.07571877794400365,0.38653271198272704,675.0803411006927,0.043268775939941405,0.917037037037037,0.9037037037037037,0.8814814814814815,0.9407407407407408,0.8592592592592593,0.9703703703703703,0.8962962962962963,0.8888888888888888,0.9629629629629629,0.9555555555555556,0.9111111111111111,0.0361068373539376,stand+JDEkNN+kNN,iris
63,,1,100,diagonal,32,0.9066666666666666,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.8,0.9333333333333333,0.9333333333333333,0.05333333333333332,0.39266815185546877,681.5905960083007,0.043749094009399414,0.9088888888888889,0.9037037037037037,0.8444444444444444,0.8592592592592593,0.9555555555555556,0.9555555555555556,0.9481481481481482,0.9555555555555556,0.8666666666666667,0.8962962962962963,0.9037037037037037,0.04084834275248072,stand+JDEkNN+kNN,iris
